timestamp,ax,ay,az,gx,gy,gz,roll_k,pitch_k,delay_ms,classe_prevista,tempo_s,Fase,Classe_Prevista
1774391067481,0.110693,0.988709,0.0782721,9.06013e-11,1.8128900000000002e-10,5.0731000000000004e-11,0,0,3.27274,5,17.563,2,2.0
1774391067494,0.110187,0.988615,0.0784471,9.331219999999999e-11,1.6816600000000002e-10,5.769080000000001e-11,0,0,3.24124,5,17.576,3,3.0
1774391067508,0.109693,0.988878,0.0779312,9.381580000000001e-11,1.5667800000000006e-10,6.19052e-11,0,0,3.29266,5,17.59,3,3.0
1774391067521,0.109241,0.989365,0.0775447,1.0726500000000002e-10,1.4557700000000003e-10,6.79386e-11,0,0,3.25294,5,17.603,3,3.0
1774391067535,0.109226,0.989873,0.0773672,1.3229200000000003e-10,1.34286e-10,7.10644e-11,0,0,3.25818,5,17.617,3,3.0
1774391067548,0.10904,0.99007,0.0764501,1.6931700000000004e-10,1.2546900000000002e-10,7.033240000000001e-11,0,0,3.27292,5,17.63,3,3.0
1774391067561,0.108756,0.99139,0.0766835,2.15441e-10,1.15648e-10,6.707240000000001e-11,0,0,3.26418,5,17.643,3,3.0
1774391067575,0.108345,0.993593,0.0771736,2.816290000000001e-10,1.1104500000000002e-10,6.18115e-11,0,0,3.27894,5,17.657,3,3.0
1774391067588,0.108016,0.996745,0.0775462,3.84354e-10,1.0455900000000003e-10,4.72971e-11,0,0,3.24468,5,17.67,3,3.0
1774391067601,0.106325,1.00191,0.0765572,5.35782e-10,9.90366e-11,2.2378400000000008e-11,0,0,3.27509,5,17.683,3,3.0
1774391067615,0.104462,1.00823,0.0770315,7.428150000000001e-10,9.874810000000001e-11,-4.996210000000001e-12,0,0,3.25181,5,17.697,3,3.0
1774391067628,0.10268,1.01514,0.0785207,1.0029800000000002e-09,1.0237200000000001e-10,-3.07925e-11,0,0,3.29692,5,17.71,3,3.0
1774391067642,0.100335,1.02346,0.0807028,1.3025000000000002e-09,1.1328600000000001e-10,-3.57878e-11,0,0,3.26385,5,17.724,3,3.0
1774391067655,0.101734,1.03162,0.0852132,1.5818400000000002e-09,1.5249100000000002e-10,-3.78053e-11,0,0,3.29022,5,17.737,3,3.0
1774391067668,0.105015,1.04823,0.0971816,1.79224e-09,1.58282e-10,4.0960600000000004e-11,0,0,3.27979,5,17.75,3,3.0
1774391067682,0.106957,1.07538,0.107046,2.1034500000000006e-09,1.2893600000000004e-10,2.0201600000000003e-10,0,0,3.26735,5,17.764,3,3.0
1774391067695,0.118177,1.10646,0.114633,2.6220500000000005e-09,9.485630000000003e-11,2.0635600000000002e-10,0,0,3.27553,5,17.777,3,3.0
1774391067708,0.123686,1.13656,0.123724,3.325650000000001e-09,9.207790000000002e-12,1.82835e-10,0,0,3.24479,5,17.79,3,3.0
1774391067722,0.116697,1.1604,0.14903,4.2086700000000005e-09,-6.123950000000001e-12,9.75609e-11,0,0,3.30194,5,17.804,3,3.0
1774391067735,0.102806,1.15442,0.194627,5.2521499999999995e-09,1.2267500000000002e-10,-1.8537600000000003e-10,0,0,3.25663,5,17.817,4,4.0
1774391067749,0.0998158,1.11881,0.246771,6.105590000000002e-09,3.2993e-10,-5.14273e-10,0,0,3.28077,5,17.831,4,4.0
1774391067762,0.0971162,1.06581,0.304717,6.4857700000000004e-09,4.878359999999999e-10,-9.366920000000002e-10,0,0,3.2755,5,17.844,4,4.0
1774391067775,0.0948336,1.00463,0.36267,6.126630000000001e-09,6.68143e-10,-1.4954700000000004e-09,0,0,3.27553,5,17.857,4,4.0
1774391067789,0.0943805,0.944961,0.402724,5.1566200000000016e-09,9.242300000000002e-10,-2.08953e-09,0,0,3.28164,5,17.871,4,4.0
1774391067802,0.0944383,0.892798,0.446547,3.86705e-09,1.2073100000000002e-09,-2.598120000000001e-09,0,0,3.24909,5,17.884,4,4.0
1774391067816,0.0949954,0.848415,0.480637,2.5342e-09,1.49306e-09,-2.9342700000000005e-09,0,0,3.29535,5,17.898,4,4.0
1774391067829,0.0965959,0.810159,0.496795,1.3264599999999998e-09,1.6998800000000001e-09,-3.066200000000001e-09,0,0,3.25177,5,17.911,4,4.0
1774391067842,0.0989591,0.779928,0.511221,1.8651500000000003e-10,1.8887200000000005e-09,-2.83328e-09,0,0,3.2687,5,17.924,4,4.0
1774391067856,0.136698,0.793428,0.536707,-1.22703e-09,2.10584e-09,-1.2713100000000002e-09,0,0,3.27587,5,17.938,5,5.0
1774391067869,0.133742,0.837557,0.533746,-2.52266e-09,2.21954e-09,2.0303700000000003e-10,0,0,3.25661,5,17.951,5,5.0
1774391067883,0.170899,0.915972,0.544623,-2.6858100000000003e-09,2.4108699999999996e-09,1.5946900000000002e-09,0,0,3.2859,5,17.965,5,5.0
1774391067896,0.196801,0.912119,0.531909,-3.93824e-09,2.34303e-09,1.6727900000000004e-09,0,0,3.25153,2,17.978,5,5.0
1774391067909,0.200527,0.981626,0.508989,-4.173780000000001e-09,2.44364e-09,1.17124e-09,0,0,3.29951,2,17.991,5,5.0
1774391067923,0.215663,1.01351,0.502051,-3.3684600000000006e-09,2.44912e-09,9.345210000000001e-10,0,0,3.26583,2,18.005,5,5.0
1774391067936,0.215819,0.991597,0.487142,-3.2487999999999998e-09,2.2701200000000004e-09,2.8473900000000003e-10,0,0,3.27865,5,18.018,5,5.0
1774391067950,0.221211,0.96745,0.476451,-3.3297300000000002e-09,2.1124700000000003e-09,-1.44861e-10,0,0,3.27264,5,18.032,5,5.0
1774391067963,0.22232,0.94721,0.469804,-3.577570000000001e-09,2.0239500000000002e-09,-4.50339e-10,0,0,3.26635,5,18.045,5,5.0
1774391067976,0.213569,0.936888,0.454661,-4.2738100000000006e-09,1.95594e-09,-6.60452e-10,0,0,3.30309,5,18.058,5,5.0
1774391067990,0.196019,0.952247,0.439272,-5.103440000000001e-09,1.97335e-09,-7.1795e-10,0,0,3.25722,5,18.072,5,5.0
1774391068003,0.183368,0.98186,0.42524,-5.723730000000001e-09,2.0777400000000003e-09,-5.222460000000001e-10,0,0,3.28087,5,18.085,5,5.0
1774391068016,0.184616,0.99915,0.407775,-5.996390000000001e-09,2.17353e-09,-3.2822900000000006e-10,0,0,3.25796,5,18.098,5,5.0
1774391068030,0.186622,1.0042,0.389259,-6.194930000000002e-09,2.2418099999999997e-09,-3.1555600000000006e-10,0,0,3.27716,5,18.112,5,5.0
1774391068043,0.18429,1.0053,0.370143,-6.37771e-09,2.3283600000000004e-09,-2.7833000000000006e-10,0,0,3.27213,5,18.125,5,5.0
1774391068057,0.184879,1.00068,0.349695,-6.642210000000002e-09,2.4300000000000005e-09,-2.21912e-10,0,0,3.30111,5,18.139,5,5.0
1774391068070,0.188335,1.0013,0.327099,-6.942480000000001e-09,2.5183700000000003e-09,-1.5157300000000003e-10,0,0,3.27198,5,18.152,5,5.0
1774391068083,0.190135,1.00601,0.302096,-7.167550000000002e-09,2.5969800000000003e-09,-1.1802200000000001e-10,0,0,3.27831,5,18.165,5,5.0
1774391068097,0.189027,1.01184,0.277364,-7.34399e-09,2.6824900000000003e-09,-1.2887200000000003e-10,0,0,3.28668,5,18.179,5,5.0
1774391068110,0.186675,1.01919,0.251888,-7.509280000000001e-09,2.7893600000000004e-09,-9.10709e-11,0,0,3.2632,5,18.192,1,1.0
1774391068124,0.189893,1.03326,0.220522,-7.60151e-09,2.91148e-09,-1.21416e-10,0,0,3.28977,5,18.206,1,1.0
1774391068137,0.191187,1.05097,0.186076,-7.51168e-09,3.0177500000000003e-09,-2.0482500000000001e-10,0,0,3.25788,5,18.219,1,1.0
1774391068150,0.191282,1.06535,0.151695,-7.296200000000001e-09,3.0939600000000008e-09,-2.78416e-10,0,0,3.27101,5,18.232,1,1.0
1774391068164,0.190754,1.08105,0.116212,-6.961360000000002e-09,3.1527900000000002e-09,-3.5631499999999997e-10,0,0,3.27803,5,18.246,1,1.0
1774391068177,0.188604,1.09731,0.0815118,-6.496460000000001e-09,3.2122999999999998e-09,-4.8508e-10,0,0,3.24851,5,18.259,1,1.0
1774391068190,0.183762,1.11252,0.0492903,-5.915820000000001e-09,3.2978000000000003e-09,-6.0247e-10,0,0,3.27938,5,18.272,1,1.0
1774391068204,0.178469,1.12578,0.0180936,-5.237420000000001e-09,3.4064300000000006e-09,-6.612919999999999e-10,0,0,3.25524,5,18.286,1,1.0
1774391068217,0.161728,1.13914,0.082773,-5.474590000000001e-09,3.3328500000000005e-09,-4.2260900000000015e-10,0,0,3.29742,5,18.299,1,1.0
1774391068231,0.137401,1.13835,0.0891147,-4.9135000000000005e-09,3.0846300000000003e-09,-1.1797100000000002e-10,0,0,3.25618,5,18.313,1,1.0
1774391068244,0.174324,1.10902,0.160265,-4.2101800000000004e-09,2.6726299999999997e-09,2.6617900000000005e-10,0,0,3.28838,5,18.326,1,1.0
1774391068257,0.191386,1.07998,0.20315,-3.749560000000001e-09,2.01977e-09,4.92959e-10,0,0,3.28976,5,18.339,1,1.0
1774391068271,0.196597,1.07247,0.190945,-3.4462800000000002e-09,1.29999e-09,6.782020000000001e-10,0,0,3.34526,5,18.353,1,1.0
1774391068284,0.175123,1.07517,0.205678,-3.1779100000000002e-09,9.257580000000001e-10,7.737120000000001e-10,0,0,3.30137,5,18.366,1,1.0
1774391068298,0.14043,1.1052,0.213809,-2.8716300000000003e-09,8.716889999999999e-10,8.038320000000001e-10,0,0,3.25361,5,18.38,1,1.0
1774391068311,0.107074,1.15262,0.213341,-2.2796700000000007e-09,1.1973699999999998e-09,9.32672e-10,0,0,3.28716,5,18.393,1,1.0
1774391068325,0.111189,1.17316,0.213204,-1.2095700000000002e-09,1.5895700000000001e-09,8.84638e-10,0,0,3.25442,5,18.407,1,1.0
1774391068338,0.122523,1.17321,0.212817,5.3644700000000014e-11,1.7879700000000002e-09,5.598210000000001e-10,0,0,3.28405,5,18.42,1,1.0
1774391068352,0.128557,1.15385,0.227106,1.09575e-09,1.93188e-09,4.517310000000001e-10,0,0,3.28502,5,18.434,1,1.0
1774391068365,0.133751,1.11733,0.234225,1.7913700000000002e-09,2.0170100000000003e-09,4.4989999999999997e-10,0,0,3.49988,5,18.447,1,1.0
1774391068379,0.14018,1.07633,0.236495,2.11928e-09,2.0314300000000003e-09,4.2907500000000004e-10,0,0,3.27755,5,18.461,1,1.0
1774391068392,0.142623,1.04391,0.237203,2.0784200000000004e-09,1.9843600000000004e-09,4.99507e-10,0,0,3.27161,5,18.474,1,1.0
1774391068406,0.13283,1.03077,0.242663,1.8644300000000004e-09,1.9938000000000003e-09,5.76908e-10,0,0,3.2872,5,18.488,1,1.0
1774391068419,0.12369,1.0425,0.244949,1.7507300000000002e-09,2.07491e-09,6.711630000000001e-10,0,0,3.26818,5,18.501,1,1.0
1774391068433,0.130826,1.06452,0.248533,1.97889e-09,2.08599e-09,7.61586e-10,0,0,3.29868,5,18.515,1,1.0
1774391068446,0.140063,1.07581,0.250295,2.44744e-09,1.96834e-09,7.170690000000002e-10,0,0,3.26503,5,18.528,1,1.0
1774391068459,0.141305,1.07101,0.255706,2.9568400000000003e-09,1.8066400000000005e-09,6.99112e-10,0,0,3.27977,5,18.541,1,1.0
1774391068473,0.141553,1.05318,0.25978,3.3203600000000007e-09,1.64959e-09,6.83747e-10,0,0,3.28425,5,18.555,1,1.0
1774391068487,0.140733,1.03725,0.262043,3.537590000000001e-09,1.5287100000000002e-09,7.108640000000002e-10,0,0,4.19924,5,18.569,1,1.0
1774391068501,0.140376,1.02786,0.257545,3.6601700000000006e-09,1.49546e-09,7.2978e-10,0,0,3.28463,5,18.583,1,1.0
1774391068514,0.140995,1.02617,0.255677,3.74962e-09,1.50471e-09,6.034220000000001e-10,0,0,3.28661,5,18.596,1,1.0
1774391068527,0.143253,1.03358,0.253496,3.988640000000001e-09,1.5166500000000003e-09,4.0283800000000006e-10,0,0,3.30863,5,18.609,1,1.0
1774391068541,0.152726,1.03483,0.253995,4.31662e-09,1.3869100000000001e-09,1.48294e-10,0,0,3.26237,5,18.623,1,1.0
1774391068554,0.151289,1.03141,0.2494,4.6757500000000005e-09,1.25774e-09,-1.9734999999999997e-10,0,0,3.28781,5,18.636,2,2.0
1774391068568,0.143669,1.02452,0.241856,4.9545299999999994e-09,1.1619199999999999e-09,-4.87124e-10,0,0,3.27289,5,18.65,2,2.0
1774391068581,0.134247,1.01062,0.233607,5.030220000000001e-09,1.11345e-09,-6.251650000000001e-10,0,0,3.44366,5,18.663,2,2.0
1774391068595,0.120828,1.00248,0.219878,4.933680000000001e-09,1.1032700000000003e-09,-6.13177e-10,0,0,3.28607,5,18.677,2,2.0
1774391068608,0.114294,1.00407,0.21464,4.81777e-09,1.1247600000000002e-09,-5.34037e-10,0,0,3.25748,5,18.69,2,2.0
1774391068621,0.114165,1.0088,0.20694,4.769330000000001e-09,1.1223400000000003e-09,-4.428079999999999e-10,0,0,3.28461,5,18.703,2,2.0
1774391068635,0.116379,1.00946,0.201349,4.72784e-09,1.0822100000000001e-09,-3.9322099999999997e-10,0,0,3.26774,5,18.717,2,2.0
1774391068648,0.115048,1.00804,0.196078,4.66265e-09,1.0432600000000004e-09,-3.5690600000000003e-10,0,0,3.30203,5,18.73,2,2.0
1774391068662,0.113753,1.00852,0.191635,4.580910000000001e-09,1.01128e-09,-3.19245e-10,0,0,3.25803,5,18.744,2,2.0
1774391068675,0.1129,1.01554,0.187044,4.531410000000001e-09,9.71558e-10,-3.07075e-10,0,0,3.36761,5,18.757,2,2.0
1774391068689,0.109724,1.02372,0.182922,4.5426699999999996e-09,9.4241e-10,-2.9957000000000003e-10,0,0,3.42937,5,18.771,2,2.0
1774391068702,0.107659,1.02556,0.177943,4.58583e-09,9.311250000000001e-10,-2.73347e-10,0,0,3.2577,5,18.784,2,2.0
1774391068716,0.105898,1.02661,0.174496,4.579220000000001e-09,9.136220000000002e-10,-2.44012e-10,0,0,3.2927,5,18.798,2,2.0
1774391068729,0.104907,1.0299,0.168872,4.56557e-09,8.808289999999999e-10,-1.73034e-10,0,0,3.2575,5,18.811,2,2.0
1774391068743,0.102593,1.0334,0.163324,4.563820000000001e-09,8.17848e-10,-3.7869300000000004e-11,0,0,3.30535,5,18.825,2,2.0
1774391068756,0.0998044,1.03611,0.156822,4.561350000000001e-09,7.637090000000001e-10,7.33139e-11,0,0,3.25968,5,18.838,2,2.0
1774391068770,0.0985681,1.03699,0.151949,4.544890000000001e-09,7.21213e-10,1.8160000000000002e-10,0,0,3.35751,5,18.852,2,2.0
1774391068783,0.0997026,1.0401,0.146938,4.535570000000001e-09,6.838840000000002e-10,2.7893200000000006e-10,0,0,3.27611,5,18.865,2,2.0
1774391068797,0.102176,1.04232,0.140896,4.553050000000001e-09,6.52375e-10,3.3338e-10,0,0,3.45155,5,18.879,2,2.0
1774391068810,0.105416,1.04106,0.133261,4.5590700000000005e-09,5.956140000000001e-10,3.6683300000000004e-10,0,0,3.30116,5,18.892,2,2.0
1774391068823,0.106037,1.04237,0.127081,4.54835e-09,5.35657e-10,3.9365700000000014e-10,0,0,3.25707,5,18.905,2,2.0
1774391068837,0.105447,1.04524,0.121182,4.564860000000001e-09,4.9542e-10,4.0672900000000004e-10,0,0,3.27987,5,18.919,2,2.0
1774391068850,0.105992,1.04877,0.115306,4.62258e-09,4.367580000000001e-10,4.375670000000001e-10,0,0,3.26842,5,18.932,2,2.0
1774391068864,0.10724,1.05177,0.10927,4.7183400000000005e-09,3.6854200000000007e-10,4.721980000000001e-10,0,0,3.30444,5,18.946,2,2.0
1774391068877,0.106436,1.05256,0.101897,4.83271e-09,2.8205700000000003e-10,5.092970000000001e-10,0,0,3.26092,5,18.959,2,2.0
1774391068891,0.102711,1.05114,0.093992,4.9339400000000004e-09,1.9061800000000002e-10,5.667950000000001e-10,0,0,3.56388,5,18.973,2,2.0
1774391068904,0.0994573,1.05124,0.0873938,5.009580000000001e-09,1.0113900000000002e-10,6.48343e-10,0,0,3.27388,5,18.986,2,2.0
1774391068918,0.0986738,1.05529,0.0811161,5.09233e-09,9.572090000000002e-12,7.42829e-10,0,0,3.24892,5,19.0,3,3.0
1774391068931,0.0984372,1.0616,0.0758284,5.2115399999999996e-09,-8.135500000000003e-11,8.38182e-10,0,0,3.2847,5,19.013,3,3.0
1774391068945,0.099097,1.0685,0.0708039,5.382850000000001e-09,-1.7690200000000002e-10,9.170100000000001e-10,0,0,3.2612,5,19.027,3,3.0
1774391068958,0.0982119,1.07564,0.066501,5.605140000000001e-09,-2.72527e-10,1.0125700000000002e-09,0,0,3.30083,5,19.04,3,3.0
1774391068972,0.0993407,1.08232,0.0620446,5.8767899999999995e-09,-3.7850200000000005e-10,1.11981e-09,0,0,3.26938,5,19.054,3,3.0
1774391068985,0.0999824,1.0885,0.0583489,6.175210000000001e-09,-5.025550000000001e-10,1.2316100000000003e-09,0,0,3.28814,5,19.067,3,3.0
1774391068999,0.100916,1.09564,0.0564912,6.482800000000001e-09,-6.47139e-10,1.3695100000000002e-09,0,0,3.28114,5,19.081,3,3.0
1774391069012,0.102087,1.10545,0.0584836,6.7792100000000014e-09,-7.992840000000001e-10,1.52327e-09,0,0,3.46779,5,19.094,3,3.0
1774391069026,0.109762,1.121,0.0642646,7.068930000000001e-09,-9.7715e-10,1.6947e-09,0,0,3.28359,5,19.108,3,3.0
1774391069039,0.118062,1.14511,0.0760281,7.390020000000001e-09,-1.1717100000000003e-09,1.8589500000000005e-09,0,0,3.26301,5,19.121,3,3.0
1774391069052,0.135908,1.17841,0.0914946,7.801250000000002e-09,-1.3777200000000003e-09,1.98491e-09,0,0,3.29207,5,19.134,3,3.0
1774391069066,0.160319,1.21892,0.100647,8.407840000000002e-09,-1.6299299999999998e-09,2.0056700000000006e-09,0,0,3.26839,5,19.148,3,3.0
1774391069079,0.181996,1.27061,0.1061,9.241120000000002e-09,-1.94977e-09,1.92721e-09,0,0,3.32405,5,19.161,3,3.0
1774391069093,0.193459,1.31896,0.106628,1.0125800000000002e-08,-2.3002800000000002e-09,1.8804200000000004e-09,0,0,3.26005,5,19.175,3,3.0
1774391069106,0.204398,1.3446,0.111393,1.0960900000000001e-08,-2.6873900000000006e-09,1.8279100000000004e-09,0,0,3.41155,5,19.188,3,3.0
1774391069119,0.205453,1.34568,0.122291,1.1749100000000002e-08,-3.0674200000000006e-09,1.7277300000000002e-09,0,0,3.28418,4,19.201,3,3.0
1774391069133,0.21795,1.34974,0.123125,1.2493100000000002e-08,-3.3874800000000004e-09,1.76831e-09,0,0,3.26257,4,19.215,3,3.0
1774391069146,0.242136,1.34525,0.121925,1.3195300000000003e-08,-3.79796e-09,1.7693600000000004e-09,0,0,3.28274,4,19.228,4,4.0
1774391069160,0.2641,1.33295,0.129299,1.3858200000000003e-08,-4.311040000000001e-09,1.78624e-09,0,0,3.27601,4,19.242,4,4.0
1774391069173,0.260398,1.22391,0.168402,1.4483900000000002e-08,-4.938440000000001e-09,1.7844799999999998e-09,0,0,3.297,4,19.255,4,4.0
1774391069187,0.268784,1.1168,0.161678,1.5074500000000004e-08,-5.703340000000001e-09,1.8232e-09,0,0,3.2642,4,19.269,4,4.0
1774391069200,0.26524,1.01294,0.174146,1.4934600000000003e-08,-6.207470000000001e-09,1.72689e-09,0,0,3.33411,4,19.282,4,4.0
1774391069213,0.249466,0.917521,0.189987,1.32089e-08,-6.385520000000001e-09,1.06884e-09,0,0,3.27081,4,19.295,4,4.0
1774391069227,0.205788,0.84781,0.211019,1.1194400000000001e-08,-6.607999999999999e-09,4.750250000000001e-10,0,0,3.34777,4,19.309,4,4.0
1774391069240,0.158758,0.797622,0.228696,9.16344e-09,-6.768420000000001e-09,-3.32075e-10,0,0,3.27894,4,19.322,4,4.0
1774391069254,0.108766,0.756953,0.220659,7.246360000000001e-09,-6.30668e-09,-6.971460000000001e-10,0,0,3.27168,4,19.336,4,4.0
1774391069267,0.0590593,0.764742,0.25456,5.4368200000000015e-09,-5.538570000000001e-09,-8.923020000000001e-10,0,0,3.28216,3,19.349,4,4.0
1774391069281,0.0623274,0.824486,0.269202,3.728770000000001e-09,-4.74619e-09,-3.7098900000000007e-10,0,0,3.26101,2,19.363,5,5.0
1774391069294,0.0591212,0.851348,0.268874,2.33495e-09,-4.0603e-09,-3.593350000000001e-11,0,0,3.33737,2,19.376,5,5.0
1774391069308,0.0754658,0.864831,0.273505,1.4917800000000002e-09,-3.5254099999999997e-09,-9.11911e-14,0,0,3.27314,2,19.39,5,5.0
1774391069321,0.0795966,0.853104,0.276032,5.325870000000001e-10,-3.1615600000000004e-09,2.6714500000000006e-10,0,0,3.56916,2,19.403,5,5.0
1774391069335,0.0784005,0.838303,0.280211,-6.31039e-10,-2.8895500000000002e-09,7.356680000000002e-10,0,0,3.27653,2,19.417,5,5.0
1774391069348,0.07857,0.828152,0.274277,-1.9199400000000003e-09,-2.6373800000000003e-09,1.1921300000000003e-09,0,0,3.25188,2,19.43,5,5.0
1774391069362,0.0780807,0.832657,0.26887,-3.2153199999999996e-09,-2.45412e-09,1.4495700000000002e-09,0,0,3.27535,2,19.444,5,5.0
1774391069375,0.0724346,0.845549,0.264906,-4.43805e-09,-2.2748e-09,1.5379e-09,0,0,3.26655,2,19.457,5,5.0
1774391069388,0.0628073,0.869514,0.263421,-5.592190000000001e-09,-2.05561e-09,1.5926400000000002e-09,0,0,3.30507,2,19.47,5,5.0
1774391069402,0.0628045,0.892368,0.260848,-6.6815900000000015e-09,-1.8521900000000002e-09,1.6527e-09,0,0,3.5332,2,19.484,5,5.0
1774391069416,0.0689304,0.910741,0.258772,-7.709890000000002e-09,-1.69661e-09,1.6705500000000002e-09,0,0,3.30746,2,19.498,5,5.0
1774391069429,0.0777886,0.935347,0.256627,-8.680500000000001e-09,-1.6108199999999998e-09,1.6950700000000002e-09,0,0,3.27888,2,19.511,5,5.0
1774391069443,0.0857256,0.968817,0.254746,-9.59667e-09,-1.5939000000000003e-09,1.7389800000000003e-09,0,0,3.35876,5,19.525,5,5.0
1774391069456,0.0876567,1.00917,0.25124,-1.0461499999999999e-08,-1.6033600000000001e-09,1.79952e-09,0,0,3.28292,5,19.538,5,5.0
1774391069469,0.0819228,1.05176,0.24495,-1.12777e-08,-1.5851499999999998e-09,1.8883100000000005e-09,0,0,3.25114,5,19.551,5,5.0
1774391069483,0.0731618,1.09593,0.236096,-1.20482e-08,-1.4970000000000001e-09,2.01695e-09,0,0,3.29098,5,19.565,5,5.0
1774391069496,0.0651149,1.14463,0.22134,-1.2775500000000002e-08,-1.3258500000000001e-09,2.1626100000000002e-09,0,0,3.26003,5,19.578,5,5.0
1774391069509,0.0634524,1.18892,0.199382,-1.3462000000000002e-08,-1.08295e-09,2.31774e-09,0,0,3.29853,5,19.591,5,5.0
1774391069523,0.0740129,1.22502,0.1728,-1.4109900000000001e-08,-8.202710000000002e-10,2.4514600000000005e-09,0,0,3.27816,5,19.605,5,5.0
1774391069536,0.0943187,1.25774,0.142095,-1.47215e-08,-6.039699999999999e-10,2.57891e-09,0,0,3.45183,5,19.618,1,1.0
1774391069550,0.122257,1.29634,0.106744,-1.5167300000000002e-08,-5.06292e-10,2.7449000000000003e-09,0,0,3.28333,5,19.632,1,1.0
1774391069563,0.144296,1.34448,0.0618023,-1.5294100000000003e-08,-6.012540000000001e-10,3.0137200000000006e-09,0,0,3.2535,5,19.645,1,1.0
1774391069577,0.145267,1.38831,0.00661198,-1.5016800000000004e-08,-7.87487e-10,3.368910000000001e-09,0,0,3.31101,5,19.659,1,1.0
1774391069590,0.129508,1.41673,-0.0551547,-1.44338e-08,-8.27411e-10,3.55875e-09,0,0,3.26135,5,19.672,1,1.0
1774391069604,0.110125,1.43501,-0.117583,-1.36691e-08,-7.043110000000001e-10,3.6142e-09,0,0,3.39879,5,19.686,1,1.0
1774391069617,0.0950588,1.44987,-0.178318,-1.2774e-08,-4.2960200000000006e-10,3.5405700000000007e-09,0,0,3.26059,5,19.699,1,1.0
1774391069630,0.0877947,1.45695,-0.234335,-1.1801500000000003e-08,-7.32749e-11,3.437420000000001e-09,0,0,3.29053,5,19.712,1,1.0
1774391069644,0.0804211,1.466,-0.281123,-1.0759900000000001e-08,3.3307400000000005e-10,3.40106e-09,0,0,3.27825,5,19.726,1,1.0
1774391069657,0.059031,1.48587,-0.180211,-1.0876900000000002e-08,9.229720000000001e-10,3.0373000000000003e-09,0,0,3.25361,5,19.739,1,1.0
1774391069671,0.0503849,1.45419,-0.167183,-1.0306100000000002e-08,1.4936500000000001e-09,2.45472e-09,0,0,3.28164,5,19.753,1,1.0
1774391069684,0.0506265,1.41993,-0.113737,-9.267330000000002e-09,2.1422000000000003e-09,1.8895700000000005e-09,0,0,3.26457,5,19.766,1,1.0
1774391069697,0.0626127,1.38958,-0.019248,-7.979940000000002e-09,2.69476e-09,1.5580500000000002e-09,0,0,3.29601,5,19.779,1,1.0
1774391069711,0.0640385,1.3486,0.0129518,-7.081360000000001e-09,3.0185500000000005e-09,1.71494e-09,0,0,3.2835,5,19.793,1,1.0
1774391069724,0.0450411,1.30899,0.0203503,-6.55963e-09,3.2418400000000005e-09,1.8142100000000003e-09,0,0,3.30803,5,19.806,1,1.0
1774391069738,0.0351491,1.32086,0.0340236,-6.706750000000001e-09,3.3068000000000006e-09,1.7058499999999999e-09,0,0,3.27687,5,19.82,1,1.0
1774391069751,0.0694329,1.41136,0.0336675,-5.8473900000000004e-09,3.0319100000000005e-09,2.5094899999999998e-09,0,0,3.34588,5,19.833,1,1.0
1774391069765,0.0785574,1.44549,0.0510185,-4.26528e-09,2.61504e-09,2.35091e-09,0,0,3.2824,5,19.847,1,1.0
1774391069778,0.0754849,1.44215,0.0737285,-2.6229900000000003e-09,2.27901e-09,2.43665e-09,0,0,3.25613,5,19.86,1,1.0
1774391069792,0.0687031,1.40359,0.0989901,-1.07282e-09,2.06284e-09,2.64449e-09,0,0,3.30933,5,19.874,1,1.0
1774391069805,0.0751155,1.35467,0.110911,1.0654700000000001e-10,1.86817e-09,2.8276500000000007e-09,0,0,3.28774,5,19.887,1,1.0
1774391069819,0.0769341,1.30638,0.120336,8.740460000000003e-10,1.7365800000000004e-09,2.86224e-09,0,0,3.30913,5,19.901,2,2.0
1774391069832,0.0741141,1.26028,0.121426,1.2977800000000002e-09,1.7260000000000005e-09,2.80595e-09,0,0,3.27818,5,19.914,2,2.0
1774391069846,0.0757949,1.22443,0.126344,1.4048200000000001e-09,1.77623e-09,2.73638e-09,0,0,3.50718,5,19.928,2,2.0
1774391069859,0.0777226,1.20534,0.125463,1.35398e-09,1.87159e-09,2.6179600000000003e-09,0,0,3.27935,5,19.941,2,2.0
1774391069873,0.0746652,1.20611,0.128731,1.3912000000000001e-09,2.0240300000000005e-09,2.47809e-09,0,0,3.26127,5,19.955,2,2.0
1774391069886,0.0784253,1.21031,0.135818,1.6310100000000003e-09,2.13166e-09,2.29623e-09,0,0,3.28601,5,19.968,2,2.0
1774391069899,0.085886,1.20543,0.144388,1.99002e-09,2.1644400000000004e-09,2.0481800000000003e-09,0,0,3.26281,5,19.981,2,2.0
1774391069913,0.0916111,1.19251,0.153395,2.3623300000000005e-09,2.12742e-09,1.7590200000000002e-09,0,0,3.31624,5,19.995,2,2.0
1774391069929,0.0977477,1.17954,0.155869,2.6869500000000005e-09,2.0368700000000002e-09,1.4318300000000002e-09,0,0,5.50327,5,20.011,2,2.0
1774391069942,0.0987367,1.16865,0.148871,2.9747400000000004e-09,1.9130200000000005e-09,1.09888e-09,0,0,3.32611,5,20.024,2,2.0
1774391069955,0.0987535,1.1606,0.131021,3.23204e-09,1.7745900000000004e-09,8.385239999999999e-10,0,0,3.24707,5,20.037,2,2.0
1774391069969,0.0935166,1.15039,0.131815,3.438430000000001e-09,1.6522700000000003e-09,6.6162e-10,0,0,3.5185,5,20.051,2,2.0
