timestamp,ax,ay,az,gx,gy,gz,delay_ms,classe_prevista,tempo_s,Fase
1774299928251,-0.13938,0.989634,0.146543,0.133755,0.053958500000000006,0.00970239,3.27683,3,53.755,2
1774299928264,-0.142274,0.990493,0.147117,0.140117,0.0528159,-0.00126389,3.44201,3,53.768,2
1774299928278,-0.143152,0.988218,0.150516,0.14705500000000002,0.0507867,-0.013285,3.27833,3,53.782,2
1774299928291,-0.143672,0.989406,0.150991,0.156542,0.0479037,-0.0234971,3.27294,3,53.795,2
1774299928304,-0.142983,0.988279,0.148488,0.16702100000000003,0.0442404,-0.035046100000000004,3.28433,3,53.808,2
1774299928318,-0.14145,0.987425,0.147749,0.17323,0.040491400000000004,-0.0440076,3.28883,3,53.822,2
1774299928331,-0.137143,0.984259,0.150075,0.18107299999999998,0.0354498,-0.0495547,3.27981,1,53.835,2
1774299928345,-0.13627,0.990371,0.144526,0.19,0.0309393,-0.0529324,3.29698,1,53.849,2
1774299928359,-0.135361,0.993419,0.138355,0.195764,0.0278679,-0.0568785,4.04917,1,53.863,2
1774299928372,-0.132601,0.993995,0.133671,0.198442,0.025427,-0.058959000000000004,3.27446,1,53.876,2
1774299928386,-0.130219,0.995443,0.131359,0.202683,0.0226776,-0.05858920000000001,3.28055,1,53.89,2
1774299928399,-0.128902,0.995236,0.129351,0.20865100000000003,0.0204893,-0.0575594,3.27944,5,53.903,2
1774299928413,-0.127365,0.993875,0.127453,0.21446,0.0194256,-0.056826999999999996,3.28235,5,53.917,2
1774299928428,-0.126183,0.995744,0.124772,0.219789,0.0189568,-0.054551499999999996,5.08419,5,53.932,3
1774299928441,-0.124647,0.995012,0.122177,0.224944,0.0190582,-0.0519412,3.3873,5,53.945,3
1774299928455,-0.125474,0.999523,0.115745,0.23103300000000002,0.0207938,-0.049002,3.29807,5,53.959,3
1774299928468,-0.122997,0.993212,0.116043,0.234131,0.0231514,-0.047756299999999995,3.27191,5,53.972,3
1774299928482,-0.123395,0.996712,0.112495,0.239569,0.026468600000000002,-0.0449448,4.08041,5,53.986,3
1774299928496,-0.121276,0.988624,0.113672,0.243451,0.0295998,-0.0447231,3.26872,5,54.0,3
1774299928509,-0.122806,1.00075,0.101547,0.251992,0.033249,-0.04397,3.28209,5,54.013,3
1774299928523,-0.123179,1.00299,0.0956648,0.255259,0.0354431,-0.0445095,3.27526,5,54.027,3
1774299928536,-0.121668,0.995845,0.0975136,0.260004,0.0386918,-0.044188,3.27724,5,54.04,3
1774299928549,-0.119849,0.994617,0.0964094,0.266482,0.041304299999999995,-0.043764700000000004,3.31226,1,54.053,3
1774299928563,-0.116903,0.996806,0.0903781,0.275967,0.0445453,-0.042414600000000004,3.34682,1,54.067,3
1774299928577,-0.120258,1.00064,0.0881126,0.280453,0.046876600000000004,-0.039187599999999996,3.30985,1,54.081,3
1774299928590,-0.118629,0.997697,0.082647,0.294382,0.052618200000000004,-0.0350584,3.28137,1,54.094,3
1774299928604,-0.124288,1.0125,0.0691779,0.301604,0.060414199999999994,-0.0304671,3.30319,1,54.108,3
1774299928618,-0.119974,1.00989,0.0681812,0.31090900000000005,0.0720847,-0.0283428,3.28148,1,54.122,3
1774299928631,-0.12297,1.02935,0.0547681,0.32477400000000006,0.0843895,-0.0214306,3.28478,1,54.135,3
1774299928645,-0.124948,1.03489,0.055181,0.336268,0.0932337,-0.0121144,3.32991,1,54.149,3
1774299928658,-0.128314,1.03839,0.0573375,0.35524500000000003,0.10190300000000001,-0.0025242999999999997,3.27152,3,54.162,3
1774299928672,-0.131543,1.04989,0.0520113,0.38,0.10770500000000001,0.00222886,3.28216,3,54.176,3
1774299928685,-0.135485,1.05642,0.0496406,0.40316,0.11110900000000001,0.0028231899999999997,3.26815,3,54.189,3
1774299928699,-0.139404,1.0626,0.0480676,0.42792900000000006,0.115796,0.0035126400000000005,4.01059,3,54.203,3
1774299928714,-0.146258,1.072,0.0441718,0.453621,0.12374800000000001,0.0062444,5.02668,3,54.218,4
1774299928728,-0.150464,1.08227,0.0377557,0.480702,0.134165,0.0062366900000000005,3.30585,3,54.232,4
1774299928742,-0.152201,1.09027,0.0327627,0.50852,0.144285,0.00564279,3.31015,3,54.246,4
1774299928756,-0.150873,1.09684,0.0266428,0.539471,0.154479,0.0064781000000000005,3.2912,3,54.26,4
1774299928769,-0.146207,1.10325,0.0195199,0.571122,0.164603,0.0036269600000000003,3.29072,3,54.273,4
1774299928783,-0.13866,1.10912,0.0134132,0.604955,0.170241,-0.00442942,3.27053,3,54.287,4
1774299928796,-0.130301,1.11518,0.00934595,0.6424599999999999,0.172651,-0.0096018,3.28991,3,54.3,4
1774299928809,-0.123022,1.11862,0.00828594,0.682263,0.173213,-0.010775999999999999,3.30511,3,54.313,4
1774299928824,-0.118849,1.123,0.00548924,0.721966,0.170686,-0.013023199999999999,4.27296,3,54.328,4
1774299928837,-0.119064,1.12848,-0.00150929,0.763767,0.16689299999999999,-0.0177992,3.27079,3,54.341,4
1774299928851,-0.121683,1.13012,-0.00908794,0.804105,0.16103,-0.022547100000000004,3.28967,3,54.355,4
1774299928864,-0.126142,1.12821,-0.0183638,0.841306,0.157915,-0.022579699999999998,3.28479,3,54.368,4
1774299928878,-0.139524,1.12505,-0.0272766,0.8704999999999999,0.159976,-0.0179348,3.26768,3,54.382,4
1774299928891,-0.163392,1.11123,-0.0321162,0.889179,0.170964,-0.011747700000000002,3.27739,3,54.395,4
1774299928904,-0.189953,1.07858,-0.0277328,0.882811,0.19932,-0.0110246,3.28418,3,54.408,5
1774299928918,-0.223564,1.05499,-0.0135155,0.843367,0.239903,-0.0290708,3.28216,3,54.422,5
1774299928931,-0.232631,1.03911,0.00631528,0.7937909999999999,0.29532,-0.0679337,3.27578,3,54.435,5
1774299928945,-0.231223,1.02554,0.0237734,0.745202,0.347959,-0.11360400000000001,3.30181,3,54.449,5
1774299928959,-0.224806,1.00229,0.040041,0.6914980000000001,0.39867199999999997,-0.138871,3.31933,3,54.463,5
1774299928972,-0.216501,0.978516,0.0570705,0.625855,0.44237400000000004,-0.150684,3.28222,3,54.476,5
1774299928986,-0.208261,0.955486,0.0750957,0.551814,0.47985300000000003,-0.166771,3.29333,3,54.49,5
1774299928999,-0.199068,0.933185,0.0904107,0.469873,0.510802,-0.18818100000000001,3.27789,3,54.503,5
1774299929013,-0.184991,0.913387,0.104938,0.381999,0.531087,-0.20353500000000002,3.28813,3,54.517,5
1774299929026,-0.17105,0.897412,0.117571,0.292978,0.538922,-0.20427,3.28804,3,54.53,5
1774299929040,-0.160954,0.88473,0.128477,0.20207899999999998,0.536563,-0.19562100000000002,4.09041,3,54.544,5
1774299929054,-0.15557,0.87698,0.136909,0.10981199999999999,0.529224,-0.18586,3.30443,3,54.558,5
1774299929067,-0.150646,0.87274,0.142154,0.018105100000000002,0.519107,-0.172986,3.27533,3,54.571,5
1774299929081,-0.143844,0.870735,0.143902,-0.07430679999999999,0.5045000000000001,-0.154051,3.28639,5,54.585,5
1774299929094,-0.13324,0.87546,0.143449,-0.164592,0.482235,-0.132046,3.28226,5,54.598,5
1774299929107,-0.120655,0.886191,0.141916,-0.248722,0.450646,-0.107653,3.27852,5,54.611,5
1774299929121,-0.107894,0.899165,0.1384,-0.32632500000000003,0.40956400000000004,-0.07583770000000001,3.281,5,54.625,5
1774299929134,-0.0936406,0.914786,0.132839,-0.39751600000000004,0.35918700000000003,-0.0344087,3.27776,5,54.638,5
1774299929148,-0.0795198,0.934079,0.124264,-0.461061,0.297629,0.0103143,3.28513,5,54.652,5
1774299929161,-0.0699564,0.956351,0.111239,-0.518224,0.23121300000000003,0.0572431,3.31719,5,54.665,5
1774299929176,-0.0588467,0.981301,0.0981205,-0.567137,0.15804500000000002,0.10389,3.29672,5,54.68,5
1774299929189,-0.0548531,1.00271,0.0844231,-0.606725,0.07901760000000001,0.147073,3.28835,5,54.693,5
1774299929202,-0.0577607,1.01872,0.0708763,-0.644684,0.00197346,0.186125,3.28943,5,54.706,5
1774299929216,-0.0661571,1.03398,0.057922,-0.67892,-0.0675762,0.22124400000000002,3.28742,5,54.72,5
1774299929229,-0.0776563,1.04859,0.0448615,-0.708363,-0.126267,0.252346,3.29804,5,54.733,5
1774299929243,-0.0884071,1.06393,0.0330234,-0.729722,-0.17014700000000002,0.275499,3.35011,5,54.747,5
1774299929257,-0.0983354,1.07076,0.0208276,-0.745594,-0.201156,0.287886,3.69018,5,54.761,5
1774299929270,-0.107979,1.07719,0.0109161,-0.7622960000000001,-0.218223,0.292171,3.28313,5,54.774,5
1774299929283,-0.114115,1.08334,0.000690757,-0.776529,-0.222228,0.290799,3.28333,5,54.787,5
1774299929297,-0.115242,1.08398,-0.0101551,-0.791757,-0.21803999999999998,0.28627600000000003,3.29602,5,54.801,5
1774299929310,-0.114025,1.08016,-0.0210819,-0.81681,-0.21060500000000001,0.27886299999999997,3.27963,5,54.814,5
1774299929324,-0.11175,1.0825,-0.0294595,-0.8458230000000001,-0.201832,0.265798,3.32622,5,54.828,5
1774299929337,-0.11218,1.08288,-0.0388481,-0.872173,-0.192125,0.251925,3.28615,5,54.841,5
1774299929351,-0.116072,1.08493,-0.0482424,-0.8995740000000001,-0.17811900000000003,0.24260700000000002,3.29735,5,54.855,1
1774299929364,-0.118395,1.09317,-0.0584858,-0.9207160000000001,-0.159278,0.234899,3.2953,5,54.868,1
1774299929378,-0.115897,1.10176,-0.0740681,-0.9322239999999999,-0.138851,0.225829,3.75281,5,54.882,1
1774299929391,-0.110701,1.11056,-0.0940405,-0.936484,-0.118478,0.214823,3.2825,5,54.895,1
1774299929405,-0.102133,1.12043,-0.116866,-0.931637,-0.100297,0.20106100000000002,3.27855,5,54.909,1
1774299929418,-0.0920399,1.12763,-0.14181,-0.9174450000000001,-0.08612869999999999,0.187483,3.34987,5,54.922,1
1774299929432,-0.0822172,1.1376,-0.16654,-0.8928140000000001,-0.0779748,0.17450500000000002,3.28272,5,54.936,1
1774299929445,-0.0740092,1.14686,-0.192472,-0.8541620000000001,-0.0759175,0.16344899999999998,3.32978,5,54.949,1
1774299929458,-0.0692031,1.1542,-0.21758,-0.8052440000000001,-0.07841160000000001,0.15551399999999999,3.29811,5,54.962,1
1774299929472,-0.0666678,1.16405,-0.240064,-0.744957,-0.08343339999999999,0.14749700000000002,3.88506,5,54.976,1
1774299929486,-0.0612645,1.1741,-0.260208,-0.671617,-0.0912608,0.134659,3.27453,5,54.99,1
1774299929499,-0.0545708,1.16009,-0.272723,-0.600066,-0.10418100000000001,0.115506,3.29506,5,55.003,1
1774299929513,-0.0576295,1.1502,-0.242517,-0.559672,-0.108121,0.09734209999999999,3.33313,5,55.017,1
1774299929526,-0.0491622,1.15861,-0.161754,-0.520738,-0.111747,0.0823292,3.30726,5,55.03,1
1774299929540,-0.0474499,1.16116,-0.0993306,-0.441298,-0.11188000000000001,0.09486430000000001,3.32074,5,55.044,1
1774299929553,-0.0468055,1.16434,-0.0749034,-0.35436300000000004,-0.10431100000000001,0.126478,3.33391,5,55.057,1
1774299929566,-0.0526809,1.16095,-0.0744464,-0.277662,-0.0876098,0.13092800000000002,3.35608,5,55.07,1
1774299929580,-0.0596125,1.15256,-0.0714256,-0.226633,-0.0716098,0.112845,3.26965,5,55.084,1
1774299929593,-0.0562795,1.14743,-0.0582764,-0.18351099999999998,-0.06589310000000001,0.10252000000000001,3.27652,5,55.097,1
1774299929607,-0.0545336,1.14242,-0.0482433,-0.1385,-0.0738565,0.105976,3.28467,5,55.111,1
1774299929620,-0.062249,1.13029,-0.0349334,-0.10665,-0.0813219,0.105392,3.27472,5,55.124,1
1774299929634,-0.0701716,1.12644,-0.0238285,-0.07503230000000001,-0.0819671,0.0939782,3.28887,5,55.138,1
1774299929647,-0.0733488,1.11299,-0.0134335,-0.0443659,-0.0832141,0.0821426,3.27363,5,55.151,1
1774299929661,-0.0753193,1.10564,-0.00956821,-0.0188923,-0.08529030000000001,0.076122,3.84161,5,55.165,1
1774299929674,-0.0783355,1.08871,-0.000565545,-8.85009e-05,-0.0868005,0.0684823,3.27342,5,55.178,1
1774299929688,-0.0809421,1.08591,0.0014878,0.0140851,-0.08343030000000001,0.0611684,3.27189,5,55.192,1
1774299929701,-0.082335,1.06949,0.0138827,0.02054,-0.0775345,0.055056900000000006,3.28148,5,55.205,1
1774299929714,-0.0835603,1.06897,0.020034,0.025737899999999998,-0.0667412,0.0534929,3.27815,5,55.218,1
1774299929728,-0.0846785,1.06833,0.0259804,0.0305371,-0.057825,0.0532542,3.28505,5,55.232,1
1774299929741,-0.0859507,1.06226,0.0326811,0.0318601,-0.0489765,0.0537054,3.28017,5,55.245,1
1774299929755,-0.0879147,1.0589,0.0374231,0.0351298,-0.0402047,0.0544909,3.29604,5,55.259,2
1774299929768,-0.0893337,1.05647,0.0404309,0.036811699999999996,-0.0340188,0.054889799999999996,3.29426,5,55.272,2
1774299929782,-0.0912351,1.05261,0.047215,0.0381724,-0.0307747,0.0551808,3.90019,5,55.286,2
1774299929796,-0.0939182,1.05021,0.0548234,0.041606199999999996,-0.0279994,0.055511,3.27959,5,55.3,2
1774299929809,-0.0950213,1.04575,0.0600491,0.0477505,-0.024938699999999998,0.054114300000000004,3.27683,5,55.313,2
1774299929822,-0.0993005,1.04303,0.064331,0.051032400000000006,-0.021124900000000002,0.0514771,3.28402,5,55.326,2
1774299929836,-0.101161,1.04208,0.0669201,0.0571232,-0.0177519,0.047416400000000004,3.27853,5,55.34,2
1774299929849,-0.106037,1.04059,0.0695455,0.060281900000000006,-0.014581,0.0423674,3.28685,3,55.353,2
1774299929863,-0.107645,1.03518,0.0733587,0.0635888,-0.0106116,0.0354308,3.29496,3,55.367,2
1774299929877,-0.109803,1.03377,0.0780941,0.0656012,-0.00647103,0.030844299999999998,3.8143,3,55.381,2
1774299929890,-0.112048,1.03465,0.0836154,0.06926059999999999,-0.00257123,0.025483099999999998,3.27229,3,55.394,2
1774299929903,-0.111995,1.0361,0.0885216,0.07603320000000001,-0.000868408,0.020812300000000002,3.27272,3,55.407,2
1774299929917,-0.110802,1.03451,0.0887075,0.0863994,-0.000382947,0.017701,3.28424,3,55.421,2
1774299929930,-0.110846,1.02976,0.0926436,0.0909004,-0.000729706,0.0134967,3.28737,3,55.434,2
1774299929944,-0.108145,1.02817,0.0971763,0.100664,-0.0019861799999999997,0.00959673,3.2915,3,55.448,2
1774299929957,-0.109928,1.03147,0.0946989,0.111092,-0.00408849,0.00764113,3.28172,3,55.461,2
1774299929971,-0.111164,1.02787,0.09391,0.12087400000000001,-0.00664665,0.00290068,3.30941,3,55.475,2
1774299929984,-0.112997,1.02146,0.0940311,0.128203,-0.00784099,-0.00367197,3.27811,3,55.488,2
1774299929998,-0.11397,1.01777,0.0933996,0.13459,-0.00816762,-0.0106253,3.72055,3,55.502,2
1774299930011,-0.114271,1.01388,0.093906,0.139813,-0.007456850000000001,-0.017308399999999998,3.27778,3,55.515,2
1774299930025,-0.114634,1.00839,0.0947213,0.144024,-0.00600237,-0.024443100000000002,3.2815,1,55.529,2
1774299930038,-0.11434,1.00557,0.0939421,0.145044,-0.00233867,-0.0320126,3.28793,1,55.542,2
1774299930051,-0.112702,1.00541,0.0941259,0.144813,0.0014449400000000002,-0.0390804,3.28157,5,55.555,2
1774299930065,-0.110518,1.0121,0.090821,0.147429,0.00379171,-0.042758700000000004,3.3165,5,55.569,2
1774299930078,-0.107927,1.00779,0.0951131,0.149671,0.00473512,-0.0446978,3.27296,5,55.582,2
1774299930092,-0.106079,1.00922,0.0948933,0.153119,0.00621224,-0.045573300000000004,3.86817,5,55.596,2
1774299930106,-0.102401,1.00204,0.0977901,0.155509,0.00717831,-0.04672080000000001,3.27444,5,55.61,2
1774299930119,-0.101019,1.01341,0.0875985,0.159032,0.008419900000000001,-0.044554,3.27581,5,55.623,2
1774299930132,-0.102441,1.01142,0.0882199,0.156971,0.00888105,-0.0430568,3.28522,5,55.636,2
1774299930146,-0.0998829,1.00148,0.0937575,0.156135,0.010823600000000001,-0.041832,3.28004,1,55.65,2
1774299930159,-0.0994652,1.00002,0.0977076,0.156215,0.0135349,-0.0395369,3.28774,1,55.663,2
1774299930173,-0.0986494,1.00232,0.0961679,0.161278,0.0162697,-0.0367026,3.30109,1,55.677,3
1774299930187,-0.0998018,0.999124,0.0988274,0.16236699999999998,0.018371500000000002,-0.0340358,4.00168,1,55.691,3
1774299930200,-0.0969319,0.993472,0.0969718,0.170199,0.020586700000000003,-0.0330944,3.27691,1,55.704,3
1774299930213,-0.100007,1.00343,0.086784,0.172547,0.022600500000000003,-0.0312552,3.27735,1,55.717,3
1774299930227,-0.0976082,0.996501,0.084035,0.18003,0.024754,-0.0318014,3.28304,1,55.731,3
1774299930240,-0.101571,1.01117,0.0729609,0.18441700000000003,0.0276131,-0.0301888,3.31672,1,55.744,3
1774299930254,-0.101176,1.0049,0.07592,0.189834,0.0302561,-0.0309789,3.30133,1,55.758,3
1774299930267,-0.101417,0.997189,0.0798388,0.19685300000000003,0.034716300000000005,-0.0317975,3.30126,1,55.771,3
1774299930280,-0.101135,1.00645,0.0726637,0.206403,0.039795500000000004,-0.0337563,3.28952,1,55.784,3
1774299930294,-0.102553,1.00902,0.0670302,0.213858,0.0446369,-0.0368469,3.26774,1,55.798,3
1774299930307,-0.100256,1.00441,0.0689248,0.22040700000000002,0.0506541,-0.0400467,3.27772,3,55.811,3
1774299930321,-0.097292,1.00807,0.0680673,0.22881900000000002,0.0563593,-0.041756900000000007,3.28113,3,55.825,3
1774299930334,-0.0960694,1.01044,0.0650692,0.239757,0.060335900000000005,-0.040998900000000005,3.27931,3,55.838,3
1774299930347,-0.0989895,1.0159,0.0611238,0.249011,0.0629333,-0.0390118,3.28437,3,55.851,3
1774299930361,-0.102028,1.01905,0.0591874,0.259266,0.066708,-0.039474,3.27592,3,55.865,3
1774299930374,-0.10552,1.02463,0.0576346,0.269181,0.0735424,-0.0418928,3.30428,3,55.878,3
1774299930387,-0.104706,1.03106,0.0564701,0.281743,0.082524,-0.044475600000000004,3.27018,3,55.891,3
1774299930401,-0.103117,1.03735,0.0526873,0.29813,0.092569,-0.0433211,3.27991,3,55.905,3
1774299930414,-0.101084,1.04294,0.048899,0.315988,0.101631,-0.0377653,3.2813,3,55.918,3
1774299930428,-0.0993754,1.0502,0.0457249,0.33989600000000003,0.10626200000000001,-0.0292199,3.27435,3,55.932,3
1774299930441,-0.0980083,1.05323,0.0401698,0.364672,0.10875800000000001,-0.0214321,3.27754,3,55.945,3
1774299930454,-0.101623,1.0553,0.0354769,0.38418399999999997,0.112442,-0.018799800000000002,3.27931,3,55.958,3
1774299930468,-0.101845,1.0534,0.0340642,0.40192900000000004,0.118334,-0.016996,3.32098,3,55.972,4
1774299930481,-0.099825,1.05991,0.0256452,0.42076300000000005,0.123103,-0.012724200000000001,3.27674,3,55.985,4
1774299930495,-0.0985557,1.06489,0.0187155,0.440567,0.12494999999999999,-0.00929146,3.30022,3,55.999,4
1774299930508,-0.098826,1.06889,0.0134661,0.46135800000000005,0.12662900000000002,-0.00806377,3.28589,3,56.012,4
1774299930521,-0.0973869,1.07368,0.00766686,0.48360300000000006,0.128475,-0.0101592,3.27837,3,56.025,4
1774299930535,-0.0960213,1.08032,0.00182229,0.508514,0.12945600000000002,-0.014376400000000001,3.28922,3,56.039,4
1774299930548,-0.0933382,1.08644,-0.003062,0.535449,0.12743100000000002,-0.0211532,3.28722,3,56.052,4
1774299930561,-0.0931213,1.09351,-0.00797826,0.5651590000000001,0.125451,-0.027301500000000003,3.28961,3,56.065,4
1774299930575,-0.0928072,1.10211,-0.0111741,0.597506,0.12376300000000001,-0.0336145,3.29728,3,56.079,4
1774299930588,-0.0937025,1.11125,-0.0124364,0.629756,0.121231,-0.0401385,3.30365,3,56.092,4
1774299930602,-0.0929893,1.12156,-0.0145724,0.663772,0.115086,-0.047816700000000004,3.27913,3,56.106,4
1774299930615,-0.0930225,1.13103,-0.0196686,0.696826,0.103492,-0.055274000000000004,3.27678,3,56.119,4
1774299930628,-0.0945064,1.14587,-0.03224,0.7388079999999999,0.0916324,-0.05681510000000001,3.29318,3,56.132,4
1774299930642,-0.103463,1.14906,-0.0392648,0.7787600000000001,0.0816883,-0.0517356,3.29346,3,56.146,4
1774299930655,-0.128204,1.14286,-0.0406226,0.8107899999999999,0.0832378,-0.0402742,3.29304,3,56.159,4
1774299930669,-0.150645,1.12156,-0.0369669,0.822653,0.100693,-0.033420700000000005,3.30933,3,56.173,4
1774299930682,-0.170835,1.09529,-0.0206696,0.8079850000000001,0.122089,-0.0431884,3.30491,3,56.186,4
1774299930695,-0.18822,1.07136,-0.00266125,0.779199,0.159742,-0.0631472,3.283,3,56.199,4
1774299930709,-0.186501,1.05322,0.0142499,0.7408830000000001,0.20115,-0.0936887,3.28628,3,56.213,5
1774299930722,-0.178516,1.03312,0.033411,0.6939690000000001,0.235336,-0.11901,3.29618,3,56.226,5
1774299930736,-0.170805,1.02028,0.0522893,0.652589,0.265382,-0.126508,3.2883,1,56.24,5
1774299930749,-0.163784,0.99795,0.0686764,0.6066790000000001,0.289345,-0.12259700000000001,3.29917,3,56.253,5
1774299930762,-0.158799,0.975276,0.0816777,0.553038,0.307614,-0.11942399999999999,3.2867,3,56.266,5
1774299930776,-0.155506,0.947412,0.0914839,0.489453,0.32064100000000006,-0.117945,3.31826,3,56.28,5
1774299930789,-0.157065,0.918792,0.100007,0.4083,0.332821,-0.11180899999999999,3.2882,3,56.293,5
1774299930803,-0.162304,0.895032,0.111371,0.311158,0.34834699999999996,-0.102326,3.30126,3,56.307,5
1774299930816,-0.164217,0.882529,0.122324,0.20968599999999998,0.36642,-0.0965647,3.30671,3,56.32,5
1774299930829,-0.1631,0.871512,0.12937,0.107393,0.383778,-0.0916277,3.31332,4,56.333,5
1774299930843,-0.160057,0.866315,0.132905,0.0018667500000000001,0.39776000000000006,-0.0817652,3.3516,4,56.347,5
1774299930856,-0.152438,0.868222,0.134076,-0.102193,0.40655700000000006,-0.0689619,3.28661,5,56.36,5
1774299930870,-0.140753,0.876045,0.132675,-0.20158500000000001,0.4069,-0.0555408,3.29859,5,56.374,5
1774299930883,-0.127263,0.888054,0.130578,-0.294451,0.397384,-0.0353493,3.30054,4,56.387,5
1774299930896,-0.110935,0.904321,0.126885,-0.37896500000000005,0.37691800000000003,-0.0041642,3.29176,4,56.4,5
1774299930910,-0.0929721,0.922769,0.120973,-0.45488500000000004,0.344257,0.033163200000000004,3.27907,2,56.414,5
1774299930923,-0.0774605,0.939834,0.113558,-0.52372,0.299281,0.06976689999999999,3.27985,2,56.427,5
1774299930937,-0.0683395,0.954071,0.106884,-0.589358,0.247194,0.103988,3.28189,2,56.441,5
1774299930950,-0.0634717,0.969853,0.100843,-0.6525340000000001,0.19217099999999998,0.136953,3.2762,2,56.454,5
1774299930963,-0.0625644,0.987198,0.095162,-0.708981,0.137426,0.16949000000000003,3.28535,2,56.467,5
1774299930977,-0.0608212,1.00578,0.0892173,-0.758023,0.0835631,0.19977,3.29519,2,56.481,5
1774299930990,-0.0606171,1.02731,0.0824328,-0.7980320000000001,0.0323791,0.22837800000000003,3.31643,2,56.494,5
1774299931004,-0.0608596,1.04961,0.0726139,-0.828574,-0.014251100000000001,0.257872,3.29818,5,56.508,5
1774299931017,-0.0571837,1.06575,0.0559427,-0.853236,-0.06083910000000001,0.283832,3.27929,5,56.521,5
1774299931030,-0.0555691,1.07538,0.0330713,-0.884488,-0.105794,0.300248,3.28552,5,56.534,5
1774299931044,-0.0569292,1.09185,0.0125667,-0.920426,-0.150442,0.304349,3.28394,5,56.548,1
1774299931057,-0.058689,1.11351,-0.00924053,-0.942338,-0.186064,0.299382,3.2837,5,56.561,1
1774299931071,-0.059272,1.12977,-0.0356995,-0.95143,-0.218248,0.29502,3.32339,5,56.575,1
1774299931084,-0.0605663,1.14294,-0.0621224,-0.951384,-0.24812700000000001,0.29429700000000003,3.32672,5,56.588,1
1774299931097,-0.0620709,1.15589,-0.0884254,-0.938337,-0.27499,0.29296,3.27559,5,56.601,1
1774299931111,-0.06525,1.1636,-0.115447,-0.914199,-0.298076,0.29045200000000004,3.28,5,56.615,1
1774299931124,-0.0688133,1.16645,-0.143496,-0.884046,-0.317075,0.288666,3.28194,5,56.628,1
1774299931137,-0.0733631,1.16897,-0.169379,-0.848592,-0.331806,0.286712,3.28124,5,56.641,1
1774299931151,-0.0802338,1.17073,-0.192241,-0.80676,-0.34021700000000005,0.283685,3.29611,5,56.655,1
1774299931164,-0.0870708,1.17282,-0.211647,-0.755979,-0.341665,0.278502,3.31911,5,56.668,1
1774299931178,-0.0910678,1.1763,-0.228966,-0.6961820000000001,-0.337264,0.270322,3.46162,5,56.682,1
1774299931191,-0.0934807,1.17563,-0.243809,-0.634001,-0.33016,0.256427,3.2718,5,56.695,1
1774299931205,-0.0920831,1.17607,-0.255504,-0.5688799999999999,-0.321219,0.23377900000000001,3.28092,5,56.709,1
1774299931218,-0.0845861,1.16451,-0.264808,-0.503709,-0.31358,0.20313199999999998,3.28339,5,56.722,1
1774299931231,-0.072986,1.14861,-0.227966,-0.468972,-0.299288,0.169656,3.27985,5,56.735,1
1774299931245,-0.0551988,1.14902,-0.172609,-0.42446800000000007,-0.283964,0.152111,3.28781,5,56.749,1
1774299931258,-0.0411364,1.16082,-0.134919,-0.359369,-0.275003,0.16554500000000003,3.31157,5,56.762,1
1774299931272,-0.0428074,1.16657,-0.12162,-0.277655,-0.263851,0.180931,3.30504,5,56.776,1
1774299931285,-0.0553598,1.15339,-0.116696,-0.22057600000000002,-0.240149,0.172135,3.29667,5,56.789,1
1774299931298,-0.0599748,1.14649,-0.111219,-0.18198599999999998,-0.223394,0.149043,3.29059,5,56.802,1
1774299931312,-0.0597222,1.14814,-0.0999704,-0.146541,-0.215629,0.13559200000000002,3.28193,5,56.816,1
1774299931325,-0.0576763,1.1376,-0.0869502,-0.11252700000000002,-0.214714,0.13056800000000002,3.32256,5,56.829,1
1774299931339,-0.0619231,1.12468,-0.0739015,-0.08856510000000001,-0.21121600000000001,0.121463,3.29489,5,56.843,1
1774299931352,-0.0640517,1.11895,-0.0598646,-0.06875200000000001,-0.20452000000000004,0.110711,3.28276,5,56.856,1
1774299931365,-0.0664822,1.11175,-0.0527302,-0.0416236,-0.197287,0.105259,3.28431,5,56.869,1
1774299931379,-0.0703119,1.09568,-0.0475201,-0.0244865,-0.18618200000000001,0.0977186,3.33115,5,56.883,1
1774299931392,-0.0731413,1.08851,-0.0385553,-0.0162834,-0.17135000000000003,0.0847741,3.37967,5,56.896,1
1774299931406,-0.0727293,1.08597,-0.0319792,-0.00367623,-0.156664,0.07597680000000001,3.27392,5,56.91,1
1774299931419,-0.0731681,1.07718,-0.0250607,0.0025545600000000004,-0.144002,0.0729526,3.2715,5,56.923,1
1774299931432,-0.0742497,1.07419,-0.0178362,0.00732684,-0.129497,0.0697768,3.28135,5,56.936,2
1774299931446,-0.0742591,1.07,-0.00791674,0.0132402,-0.11739100000000001,0.0650793,3.27839,5,56.95,2
1774299931459,-0.0743214,1.06597,0.000180904,0.0216393,-0.108297,0.06404499999999999,3.36271,5,56.963,2
1774299931473,-0.0767512,1.06422,0.00816998,0.028308399999999997,-0.09983700000000001,0.0645974,3.28646,5,56.977,2
1774299931486,-0.0773878,1.06155,0.0133647,0.035858,-0.09272970000000001,0.06293510000000001,3.31806,5,56.99,2
1774299931499,-0.0761816,1.0552,0.0206704,0.0401795,-0.08761390000000001,0.0631772,3.29009,5,57.003,2
1774299931513,-0.0758395,1.05426,0.0244963,0.0469434,-0.0818088,0.0649173,3.27341,5,57.017,2
1774299931526,-0.0761103,1.04817,0.0287848,0.0516621,-0.0756956,0.06471,3.28111,5,57.03,2
