timestamp,ax,ay,az,gx,gy,gz,delay_ms,classe_prevista,tempo_s,Fase,Classe_Prevista
1774300363921,0.109389,-0.932805,-0.070075,-0.9676130000000001,-0.25038900000000003,-0.0645401,3.28992,3,1.687,5,5
1774300363935,0.106569,-0.909606,-0.0513791,-0.862781,-0.28591500000000003,-0.039866000000000006,3.27697,3,1.701,5,5
1774300363948,0.0991006,-0.884593,-0.0364263,-0.7586830000000001,-0.314054,-0.015895,3.34169,3,1.714,5,5
1774300363961,0.0906452,-0.853914,-0.0216684,-0.650652,-0.33437500000000003,0.006598570000000001,3.27884,3,1.727,5,5
1774300363975,0.0806805,-0.824802,-0.00693667,-0.535849,-0.347044,0.022709299999999998,3.32205,3,1.741,5,5
1774300363988,0.071899,-0.800454,0.00709739,-0.4152,-0.353033,0.0284449,3.31756,3,1.754,5,5
1774300364002,0.0633841,-0.783844,0.0204323,-0.291647,-0.35287999999999997,0.0243145,3.27916,3,1.768,5,5
1774300364015,0.0562345,-0.771313,0.0320949,-0.16732,-0.34765700000000005,0.0138645,3.30725,3,1.781,5,5
1774300364028,0.0504973,-0.764818,0.0418488,-0.043112399999999995,-0.338647,0.00139736,3.28236,3,1.794,5,5
1774300364042,0.0448616,-0.762729,0.0510907,0.07960060000000001,-0.326579,-0.00961262,3.30038,2,1.808,5,5
1774300364056,0.0393229,-0.765482,0.0589567,0.201155,-0.312311,-0.019889399999999998,3.27516,2,1.822,5,5
1774300364069,0.0330014,-0.774831,0.0658062,0.320139,-0.295739,-0.0307544,3.27953,2,1.835,5,5
1774300364082,0.0244793,-0.793316,0.0703808,0.43345500000000003,-0.27587900000000004,-0.0430011,3.33273,2,1.848,5,5
1774300364096,0.0134578,-0.819288,0.0719794,0.538878,-0.250334,-0.056504700000000005,3.28814,2,1.862,5,5
1774300364109,0.00149831,-0.855347,0.0692906,0.632594,-0.217653,-0.0733487,3.28518,2,1.875,5,5
1774300364123,-0.0086783,-0.903612,0.061082,0.708712,-0.178374,-0.09576050000000001,3.3097,2,1.889,5,5
1774300364136,-0.013082,-0.941705,0.0468903,0.7737959999999999,-0.134071,-0.117164,3.30475,5,1.902,5,5
1774300364149,-0.00802561,-0.973007,0.0331164,0.840432,-0.0888702,-0.128614,3.27136,5,1.915,5,5
1774300364163,0.00810589,-1.02034,0.0166243,0.8975020000000001,-0.048658400000000004,-0.137696,3.27664,5,1.929,5,5
1774300364176,0.0318279,-1.06762,-0.00392982,0.9384950000000001,-0.0181354,-0.149048,3.27619,5,1.942,5,5
1774300364189,0.0525265,-1.10483,-0.0299164,0.967191,0.00368312,-0.156886,3.29968,5,1.955,5,5
