timestamp,ax,ay,az,gx,gy,gz,roll,pitch,delay_ms,arquivo_id,arquivo_nome,Fase,tem_rotulo_real,tempo_s,pitch_k,acc_norm,gyro_norm,d_ax,dd_ax,d_ay,dd_ay,d_az,dd_az,d_gx,dd_gx,d_gy,dd_gy,d_gz,dd_gz,d_roll,dd_roll,d_pitch_k,dd_pitch_k,d_acc_norm,dd_acc_norm,d_gyro_norm,dd_gyro_norm,jerk_acc,jerk_gyro,classe_prevista,confianca_prevista
1777327339411,0.131316,1.26395,-0.413225,-1.29465,0.197687,0.257461,104.52463647327326,0,3.55367,999,alog_newF11.csv,0,False,3.418,-5.322492939107369,1.3362516211331605,1.3347227948117169,-0.015609000000000012,-0.009286000000000016,-1.0000000000065512e-05,-0.004269999999999996,-0.042123999999999995,-0.00031199999999997896,0.05867,0.014250000000000096,-0.01675199999999999,0.007667000000000007,-0.008622999999999992,-0.014634999999999954,1.3249962675532458,0.15430450454310574,-0.11740434963200652,0.31161896950317125,0.010771410256362968,-0.003693817858986481,-0.06107797971772877,-0.01522425439362074,0.010771410256362968,-0.06107797971772877,1,0.6862227834824755
1777327339425,0.121376,1.26644,-0.452424,-1.21898,0.188277,0.239281,105.9116624407409,0,3.48954,999,alog_newF11.csv,0,False,3.432,-5.277838688268012,1.350292517476121,1.256429809456143,-0.00993999999999999,0.005669000000000021,0.0024900000000001032,0.0025000000000001688,-0.039198999999999984,0.002925000000000011,0.07567000000000013,0.017000000000000126,-0.009410000000000002,0.007341999999999987,-0.01818,-0.00955700000000001,1.3870259674676362,0.062029699914390335,0.04465425083935681,0.16205860047136333,0.014040896342960352,0.003269486086597384,-0.07829298535557383,-0.01721500563784506,0.014040896342960352,-0.07829298535557383,1,0.6862227834824755
1777327339440,0.12188,1.2642,-0.477661,-1.1299,0.182392,0.223881,107.2048290146931,0,3.52204,999,alog_newF11.csv,0,False,3.447,-5.244203222472158,1.3569142954958504,1.1662176271284017,0.0005040000000000044,0.010443999999999995,-0.0022400000000000198,-0.004730000000000123,-0.02523700000000001,0.013961999999999974,0.08908000000000005,0.013409999999999922,-0.005885000000000001,0.0035250000000000004,-0.015399999999999997,0.0027800000000000047,1.293166573952206,-0.09385939351543016,0.033635465795854635,-0.011018785043502177,0.006621778019729518,-0.007419118323230833,-0.09021218232774131,-0.011919196972167478,0.006621778019729518,-0.09021218232774131,1,0.6862227834824755
1777327339454,0.117208,1.01086,-0.427464,-1.01086,0.187216,0.2035,108.74939130402569,0,3.49833,999,alog_newF11.csv,0,False,3.461,-5.474234939152208,1.1037667897522556,1.0479981012654556,-0.004671999999999996,-0.005176,-0.2533399999999999,-0.2510999999999999,0.05019699999999999,0.075434,0.11903999999999981,0.029959999999999765,0.004823999999999995,0.010708999999999996,-0.02038100000000001,-0.004981000000000013,1.544562289332589,0.25139571538038297,-0.23003171668004985,-0.2636671824759045,-0.2531475057435948,-0.2597692837633243,-0.11821952586294615,-0.028007343535204843,-0.2531475057435948,-0.11821952586294615,1,0.8426675411546962
1777327339468,0.117398,0.994698,-0.367101,-0.867549,0.172647,0.136657,109.15667379902695,0,3.54596,999,alog_newF11.csv,0,False,3.475,-5.702257804140693,1.0667565541439152,0.8950549646021746,0.00018999999999999573,0.004861999999999991,-0.01616200000000012,0.23717799999999978,0.060363,0.010166000000000008,0.14331100000000008,0.024271000000000265,-0.014568999999999999,-0.019392999999999994,-0.06684299999999999,-0.046461999999999976,0.4072824950012546,-1.1372797943313344,-0.22802286498848545,0.002008851691564395,-0.03701023560834038,0.2161372701352544,-0.15294313666328097,-0.034723610800334814,-0.03701023560834038,-0.15294313666328097,1,0.8426675411546962
1777327339481,0.101063,0.995831,-0.323667,-0.713249,0.150597,0.0754724,108.8456237050462,0,3.44565,999,alog_newF11.csv,0,False,3.488,-5.651098881474348,1.0519759680805452,0.7328708450823788,-0.016335000000000002,-0.016524999999999998,0.0011330000000000506,0.01729500000000017,0.04343400000000003,-0.016928999999999972,0.1543,0.010988999999999916,-0.022049999999999986,-0.007480999999999988,-0.061184600000000006,0.00565839999999998,-0.3110500939807537,-0.7183325889820082,0.05115892266634514,0.2791817876548306,-0.014780586063370071,0.02222964954497031,-0.16218411951979583,-0.009240982856514868,-0.014780586063370071,-0.16218411951979583,1,0.8426675411546962
1777327339495,0.0866157,0.996284,-0.288791,-0.558757,0.141773,0.0408677,108.1214879882173,0,3.46396,999,alog_newF11.csv,0,False,3.502,-5.413931336066431,1.0409055335732873,0.5779092813593583,-0.014447299999999996,0.001887700000000006,0.0004529999999999257,-0.000680000000000125,0.03487599999999996,-0.008558000000000066,0.15449200000000007,0.000192000000000081,-0.008823999999999999,0.013225999999999988,-0.034604699999999995,0.02657990000000001,-0.7241357168288971,-0.41308562284814343,0.2371675454079165,0.18600862274157137,-0.011070434507257865,0.0037101515561122067,-0.1549615637230205,0.007222555796775332,-0.011070434507257865,-0.1549615637230205,1,0.8426675411546962
1777327339508,0.0816065,0.995301,-0.26154,-0.415958,0.129513,0.0205444,107.20337390069082,0,3.49248,999,alog_newF11.csv,0,False,3.515,-5.176224908132008,1.0323211094631601,0.4361384496972951,-0.005009200000000005,0.009438099999999991,-0.0009829999999999561,-0.0014359999999998818,0.027251000000000025,-0.007624999999999937,0.14279899999999995,-0.01169300000000012,-0.012260000000000021,-0.0034360000000000224,-0.0203233,0.014281399999999996,-0.9181140875264759,-0.19397837069757884,0.2377064279344232,0.0005388825265066899,-0.008584424110127165,0.0024860103971307,-0.14177083166206317,0.013190732060957333,-0.008584424110127165,-0.14177083166206317,1,0.8426675411546962
1777327339522,0.0781794,0.993223,-0.24042,-0.286491,0.110417,0.00949664,106.2318738428124,0,3.41065,999,alog_newF11.csv,0,False,3.529,-4.9597157991896506,1.024893029888173,0.30717941523039854,-0.0034271000000000024,0.001582100000000003,-0.0020780000000000243,-0.0010950000000000681,0.02112,-0.006131000000000025,0.129467,-0.013331999999999955,-0.019095999999999988,-0.006835999999999967,-0.01104776,0.009275539999999999,-0.9715000578784156,-0.053385970351939704,0.21650910894235764,-0.02119731899206556,-0.007428079574987034,0.0011563445351401302,-0.12895903446689655,0.012811797195166619,-0.007428079574987034,-0.12895903446689655,1,0.8643849317983127
1777327339536,0.0690011,0.99615,-0.229742,-0.173797,0.0863683,0.00786351,105.355261419869,0,3.51513,999,alog_newF11.csv,0,False,3.543,-4.662992983450509,1.0246254734610154,0.19423366145807502,-0.0091783,-0.005751199999999998,0.002927000000000013,0.005005000000000037,0.010677999999999993,-0.010442000000000007,0.11269399999999999,-0.01677300000000001,-0.024048700000000006,-0.004952700000000018,-0.00163313,0.00941463,-0.8766124229434098,0.09488763493500585,0.29672281573914194,0.0802137067967843,-0.00026755642715770023,0.007160523147829334,-0.11294575377232352,0.01601328069457303,-0.00026755642715770023,-0.11294575377232352,1,0.8643849317983127
