timestamp,ax,ay,az,gx,gy,gz,delay_ms,classe_prevista
1777240185345,-0.0170546,0.897482,-0.229519,1.34917,-0.55824,0.618734,3.45557,4
1777240185359,-0.0405014,0.844141,-0.231434,1.22373,-0.522872,0.552736,3.49627,4
1777240185373,-0.0572238,0.801201,-0.230572,1.08539,-0.478925,0.495899,3.40607,4
1777240185386,-0.0663664,0.761135,-0.227732,0.936777,-0.430883,0.451992,3.50053,4
1777240185400,-0.0688199,0.724699,-0.223845,0.779287,-0.381874,0.417235,3.40381,4
1777240185413,-0.0635765,0.691677,-0.218931,0.613833,-0.337045,0.384835,3.44301,4
1777240185427,-0.0520402,0.660876,-0.214292,0.440412,-0.300451,0.349992,3.50196,4
1777240185440,-0.0386997,0.633557,-0.20827,0.2754,-0.275086,0.311645,3.4961,4
1777240185454,-0.0254775,0.610741,-0.200052,0.119644,-0.261116,0.271872,3.50647,4
1777240185468,-0.0134626,0.597983,-0.190543,-0.0273748,-0.258073,0.237983,3.40338,4
1777240185481,-0.00101239,0.596527,-0.181731,-0.166147,-0.263953,0.218511,3.54429,4
1777240185495,0.00585053,0.601123,-0.173591,-0.297136,-0.275198,0.217892,3.47549,4
1777240185509,0.00371469,0.615774,-0.166333,-0.420777,-0.286403,0.234248,3.5616,4
1777240185523,-0.0115165,0.641078,-0.162837,-0.537483,-0.288536,0.256421,3.82884,4
1777240185536,-0.0344797,0.668743,-0.164247,-0.647642,-0.275678,0.268799,3.53838,4
1777240185550,-0.0589074,0.706743,-0.166853,-0.751622,-0.246016,0.265997,3.50029,4
1777240185563,-0.0801025,0.74865,-0.170531,-0.84977,-0.203014,0.251458,3.3926,4
1777240185577,-0.0941927,0.792247,-0.176084,-0.942413,-0.152225,0.234296,3.49777,4
1777240185590,-0.101357,0.832645,-0.180162,-1.02986,-0.0963761,0.218923,3.43279,4
1777240185604,-0.101437,0.866367,-0.180847,-1.1124,-0.0383289,0.204609,3.5044,4
1777240185618,-0.091338,0.900992,-0.179111,-1.19031,0.0192027,0.185527,3.41433,4
1777240185631,-0.0662481,0.955818,-0.176692,-1.26385,0.068977,0.159008,3.5374,4
1777240185645,-0.0258447,1.02482,-0.179955,-1.33327,0.102274,0.132709,3.48707,4
1777240185658,0.0267126,1.09283,-0.19458,-1.39879,0.112907,0.112334,3.47905,4
1777240185672,0.0741582,1.14814,-0.221243,-1.46064,0.101342,0.106097,3.49307,4
1777240185686,0.103262,1.2008,-0.2569,-1.51901,0.0727919,0.118973,3.41755,4
1777240185699,0.107385,1.24888,-0.302444,-1.5602,0.0401017,0.143073,3.52634,4
1777240185713,0.0968832,1.28278,-0.352336,-1.57466,0.0123795,0.158898,3.47077,4
1777240185727,0.0749059,1.30737,-0.407152,-1.5628,-0.00842255,0.164072,3.59355,5
1777240185740,0.0515321,1.32582,-0.465905,-1.52379,-0.0221916,0.159031,3.45897,5
1777240185754,0.0366589,1.3306,-0.524595,-1.4618,-0.0304911,0.137423,3.4931,5
1777240185767,0.0284538,1.33835,-0.578555,-1.37722,-0.0364924,0.107021,3.48277,5
1777240185781,0.025324,1.34434,-0.621873,-1.27198,-0.0419644,0.0778489,3.39377,5
1777240185794,0.0204662,1.34982,-0.652081,-1.15144,-0.045391,0.0498206,3.49877,5
1777240185808,-0.0999467,1.49847,-0.495171,-0.983981,-0.0604862,0.0230348,3.41079,5
1777240185822,-0.0877397,1.47901,-0.391583,-0.838508,-0.0803354,-0.0155695,3.50505,5
1777240185835,-0.0782716,1.42635,-0.356362,-0.65117,-0.0711234,-0.0523851,3.48758,5
1777240185849,-0.094368,1.38657,-0.327513,-0.49167,-0.0674422,-0.0617356,3.49286,5
1777240185862,-0.0854046,1.35837,-0.309525,-0.348887,-0.0708656,-0.0659672,3.47538,5
1777240185876,-0.0771494,1.33519,-0.292273,-0.226004,-0.0810635,-0.0736824,3.4551,5
1777240185890,-0.0815726,1.31656,-0.2757,-0.117174,-0.0899444,-0.0701531,3.50905,5
1777240185903,-0.086679,1.29719,-0.268,-0.0259702,-0.091292,-0.0562199,3.44192,5
1777240185917,-0.085131,1.27575,-0.265484,0.0446129,-0.0900078,-0.0423832,3.50179,5
1777240185930,-0.089175,1.25727,-0.260056,0.0976762,-0.0836402,-0.0249208,3.48171,5
1777240185944,-0.0885141,1.23847,-0.253206,0.135615,-0.0757073,-0.00416034,3.53272,1
1777240185958,-0.0807007,1.22022,-0.247699,0.161574,-0.0695081,0.0123527,3.4337,1
1777240185971,-0.0767218,1.20532,-0.240981,0.181538,-0.0607408,0.0270959,3.55755,1
1777240185985,-0.0659819,1.18877,-0.23768,0.196095,-0.0503157,0.0359595,3.50464,1
1777240185999,-0.0503119,1.17377,-0.233454,0.206227,-0.0407195,0.0383271,3.39881,1
1777240186012,-0.0404371,1.1605,-0.232356,0.213641,-0.0320469,0.0341605,3.49425,1
1777240186026,-0.0322118,1.14549,-0.2324,0.216262,-0.0229316,0.0250294,3.40194,1
1777240186039,-0.026639,1.13422,-0.23121,0.214772,-0.0131244,0.0146121,3.52355,1
1777240186053,-0.0224606,1.12707,-0.227553,0.212308,-0.00420985,0.00614081,3.40314,1
1777240186067,-0.0191329,1.12112,-0.223828,0.209455,0.00417896,-0.00111029,3.45275,1
1777240186080,-0.0170189,1.11546,-0.220516,0.205349,0.00996485,-0.00631899,3.47647,1
1777240186094,-0.0145442,1.10978,-0.217624,0.200464,0.0139661,-0.00954846,3.49079,1
1777240186107,-0.0116468,1.10467,-0.215468,0.194991,0.0167966,-0.0116077,3.5001,1
1777240186121,-0.0102403,1.09912,-0.21253,0.189166,0.0194812,-0.0125537,3.38677,1
1777240186134,-0.00818694,1.09429,-0.209483,0.183432,0.0218781,-0.0125603,3.50788,1
1777240186148,-0.00571463,1.08993,-0.206483,0.177823,0.0237853,-0.0122155,3.46353,1
1777240186162,-0.00212111,1.08591,-0.203378,0.172589,0.0250716,-0.0122325,3.4524,1
1777240186175,0.000969556,1.08109,-0.200748,0.167078,0.0255707,-0.0133533,3.51712,1
1777240186189,0.004777,1.07737,-0.199183,0.162095,0.0251383,-0.0163637,3.51033,1
1777240186203,0.00848044,1.07322,-0.197446,0.156835,0.0247259,-0.0215347,3.49238,1
1777240186216,0.00993566,1.06892,-0.195971,0.151571,0.0237972,-0.0277772,3.4051,1
1777240186230,0.0117612,1.06429,-0.194208,0.146323,0.0226165,-0.0355493,3.69316,1
1777240186244,0.011348,1.05994,-0.193846,0.141532,0.0213607,-0.0412026,3.42392,1
1777240186257,0.0104375,1.05762,-0.193887,0.137074,0.0199741,-0.0453314,3.50459,1
1777240186271,0.00834569,1.05479,-0.193679,0.132349,0.0184983,-0.0469292,3.40297,4
1777240186284,0.007275,1.05215,-0.193675,0.127794,0.0168912,-0.0471272,3.49312,4
1777240186298,0.00664782,1.04931,-0.192397,0.122985,0.0152801,-0.0464362,3.4747,4
1777240186312,0.0075759,1.04636,-0.191986,0.118232,0.0132797,-0.046422,3.98847,4
1777240186326,0.00810956,1.0432,-0.190899,0.113544,0.0111261,-0.047128,3.48283,4
1777240186339,0.0085859,1.04008,-0.190037,0.108708,0.00883207,-0.0484837,3.46066,4
1777240186353,0.0078441,1.03753,-0.189703,0.103899,0.00679947,-0.049378,3.48859,4
1777240186366,0.00574708,1.03515,-0.190141,0.0987431,0.00497509,-0.0489719,3.38534,4
1777240186380,0.00467152,1.03271,-0.190376,0.0933756,0.00309032,-0.0469486,3.49762,4
1777240186394,0.00339609,1.03011,-0.190694,0.0879067,0.00125562,-0.0441738,3.40823,4
1777240186408,0.0031919,1.0272,-0.190693,0.0816185,-0.000908646,-0.0407882,3.88932,4
1777240186421,0.00345108,1.0236,-0.190309,0.0749893,-0.00318701,-0.037978,3.46647,4
1777240186436,0.00421611,1.02251,-0.189411,0.0686249,-0.00556023,-0.0359247,4.22188,4
1777240186449,0.00484237,1.02223,-0.18888,0.0628573,-0.00812148,-0.0346761,3.44331,4
1777240186463,0.00506375,1.02128,-0.188337,0.0576958,-0.010963,-0.0342468,3.35468,4
1777240186476,0.00347874,1.02165,-0.187564,0.053449,-0.0133154,-0.0334177,3.44327,4
1777240186490,0.00192786,1.02138,-0.18678,0.0499885,-0.0150263,-0.0319286,3.36592,4
1777240186503,3.94453e-05,1.02081,-0.186807,0.046919,-0.0163029,-0.0292984,3.43718,4
1777240186517,-0.00190738,1.02081,-0.186914,0.0441373,-0.0171098,-0.025711,3.40781,4
1777240186530,-0.00219753,1.02116,-0.186029,0.0418885,-0.0174945,-0.022038,3.40281,4
1777240186544,-0.00262204,1.02241,-0.185249,0.0406564,-0.0174766,-0.0188279,3.5132,4
1777240186557,-0.00280363,1.02556,-0.183335,0.0407609,-0.0164107,-0.0154467,3.41247,4
1777240186571,-0.00111259,1.02788,-0.181788,0.0421912,-0.0148993,-0.0123965,3.38846,4
1777240186584,0.0009629,1.02674,-0.181068,0.0440936,-0.0135198,-0.0108705,3.43014,4
1777240186598,0.000525444,1.02897,-0.179772,0.0463218,-0.0119222,-0.00873639,3.41033,4
1777240186611,-0.00117475,1.0309,-0.17837,0.0480268,-0.00969909,-0.00404155,3.42783,4
1777240186625,-0.00136905,1.03477,-0.178307,0.0505096,-0.00769493,0.00133195,3.48033,4
1777240186639,0.000268909,1.03546,-0.175467,0.058912,-0.00551202,0.00720902,3.46742,4
1777240186652,0.00360896,1.04531,-0.172171,0.0719599,-0.00414094,0.0111807,3.38968,4
1777240186666,0.00153039,1.06663,-0.165937,0.0956143,-0.00246567,0.0160943,3.41107,4
1777240186679,0.00456688,1.11888,-0.153247,0.128454,-0.00312379,0.0390972,3.47775,4
1777240186693,0.000859712,1.15766,-0.141035,0.182843,-0.00746166,0.0527984,3.45523,4
1777240186706,0.00163315,1.179,-0.135001,0.247438,-0.00973641,0.066095,3.47644,4
1777240186720,-0.000498924,1.20231,-0.129222,0.320412,-0.0133565,0.0803543,3.45881,4
1777240186733,-0.00496271,1.22547,-0.121919,0.402438,-0.0154847,0.0916214,3.47151,4
1777240186747,-0.00206871,1.2392,-0.117846,0.494546,-0.0184912,0.0981545,3.50175,4
1777240186761,0.0050315,1.26749,-0.11062,0.590821,-0.0248145,0.104689,3.49077,4
1777240186774,0.0166771,1.31001,-0.098321,0.693869,-0.0361783,0.112977,3.40438,4
1777240186788,0.0355301,1.36495,-0.0859861,0.795252,-0.0520258,0.120038,3.43312,4
1777240186801,0.0570231,1.42068,-0.0785473,0.890949,-0.075548,0.128154,3.35133,4
1777240186815,0.0441289,1.48137,-0.0905473,0.981277,-0.0931864,0.101162,3.45086,4
1777240186828,0.044639,1.51283,-0.0807574,1.06654,-0.105031,0.068679,3.47071,4
1777240186842,0.0508173,1.47787,-0.0660525,1.14702,-0.118601,0.0783787,3.56018,4
1777240186856,0.0703847,1.49826,-0.0523643,1.22298,-0.141258,0.105908,3.50114,4
1777240186869,0.0870467,1.4825,-0.0289949,1.29469,-0.171789,0.134548,3.40146,4
1777240186883,0.10109,1.48189,0.00303312,1.36237,-0.210247,0.139384,3.4876,5
1777240186896,0.102486,1.46823,-0.00165618,1.42625,-0.244788,0.115577,3.4087,5
1777240186910,0.0864799,1.4078,-0.00317922,1.48656,-0.270065,0.0884038,3.49596,4
1777240186923,0.0727962,1.31188,-0.0182976,1.54347,-0.283177,0.0597321,3.42953,4
1777240186937,0.0467333,1.17062,-0.0430441,1.59395,-0.280207,0.0336834,3.46512,4
1777240186950,0.0241728,1.02393,-0.0677036,1.57429,-0.258015,0.00410322,3.4766,4
1777240186964,0.00756129,0.91554,-0.086803,1.49939,-0.221127,-0.0304546,3.47058,4
1777240186978,0.000796636,0.826991,-0.102654,1.3832,-0.177851,-0.0666922,3.48359,4
1777240186991,0.00583259,0.757665,-0.113986,1.23771,-0.138459,-0.10437,3.41221,4
1777240187005,0.0171731,0.709085,-0.122999,1.07632,-0.110353,-0.138709,3.4809,4
1777240187018,0.0316982,0.673871,-0.129931,0.90921,-0.0964388,-0.165616,3.40257,4
1777240187032,0.045751,0.643221,-0.134954,0.741503,-0.0954653,-0.180412,3.5119,4
1777240187045,0.0571667,0.619795,-0.140818,0.576208,-0.107773,-0.182307,3.48192,4
1777240187059,0.061492,0.60001,-0.145655,0.416005,-0.127804,-0.173447,3.53008,4
1777240187073,0.0577826,0.583267,-0.150782,0.261773,-0.150609,-0.157411,3.4811,4
1777240187086,0.046763,0.568367,-0.156375,0.113337,-0.170185,-0.136463,3.38846,4
1777240187100,0.0315684,0.552549,-0.161942,-0.0312086,-0.18228,-0.11276,3.48816,4
1777240187113,0.0148844,0.535688,-0.165402,-0.169766,-0.185458,-0.0858139,3.41162,4
1777240187127,-0.000521339,0.519019,-0.16823,-0.300552,-0.179457,-0.0571847,3.49272,4
1777240187140,-0.0148986,0.505313,-0.169393,-0.424001,-0.164423,-0.0304354,3.48766,4
1777240187154,-0.0257717,0.496976,-0.167095,-0.540526,-0.141944,-0.00791407,3.48801,4
1777240187168,-0.0295437,0.498762,-0.160393,-0.650515,-0.115394,0.0133782,3.48646,4
1777240187181,-0.025983,0.512019,-0.150423,-0.754334,-0.0888182,0.0395351,3.46507,4
1777240187195,-0.0174866,0.540801,-0.140685,-0.85233,-0.0646834,0.0714953,3.49507,4
1777240187208,-0.00735783,0.57924,-0.133396,-0.944828,-0.0442831,0.105546,3.40738,4
1777240187222,0.00203844,0.627327,-0.131063,-1.03214,-0.0267656,0.135247,3.4457,4
1777240187235,0.00974362,0.674278,-0.133078,-1.11455,-0.0106545,0.149845,3.47649,4
1777240187249,0.0173727,0.725853,-0.136021,-1.19234,0.00499817,0.14326,3.50131,4
1777240187263,0.0206161,0.784683,-0.142332,-1.26577,0.0191306,0.130591,3.48081,4
1777240187276,0.0216508,0.847855,-0.15237,-1.33508,0.0326415,0.126584,3.48751,4
1777240187290,0.0214086,0.92152,-0.162489,-1.4005,0.0473386,0.127114,3.48307,4
1777240187303,0.0230288,1.01032,-0.181531,-1.46225,0.0643798,0.121547,3.3947,4
1777240187317,0.0310904,1.10106,-0.213075,-1.52054,0.0796259,0.104851,3.49116,4
1777240187330,0.0519423,1.17136,-0.260776,-1.5747,0.0887587,0.0861066,3.40203,4
1777240187344,0.0953433,1.2179,-0.322043,-1.60068,0.0867987,0.0703407,3.63158,4
1777240187358,0.127367,1.25023,-0.394554,-1.59841,0.0692171,0.083681,3.40279,4
1777240187371,0.127385,1.2779,-0.473186,-1.56567,0.042812,0.125518,3.49664,4
1777240187385,0.0832786,1.29818,-0.552954,-1.49832,0.0263275,0.156038,3.46757,4
1777240187398,0.0142024,1.29881,-0.630329,-1.40323,0.0375807,0.138354,3.41418,5
1777240187412,0.0190478,1.2119,-0.573006,-1.18421,0.0314777,0.107154,3.46403,5
1777240187425,0.00214861,1.25949,-0.453001,-1.03335,0.00636306,0.0346419,3.48496,5
1777240187439,-0.0154871,1.22094,-0.410912,-0.845708,0.00780024,-0.0213683,3.46714,5
1777240187453,-0.0315995,1.18988,-0.382782,-0.680806,0.0163418,-0.0504554,3.46086,5
1777240187466,-0.0321414,1.17656,-0.355463,-0.536428,0.0169966,-0.0669835,3.50655,5
1777240187480,-0.0229024,1.16904,-0.337688,-0.405796,0.00709838,-0.0845456,3.41451,5
1777240187493,-0.0396122,1.16459,-0.32117,-0.292849,-0.00641513,-0.0826207,3.53303,5
1777240187507,-0.0479487,1.15628,-0.309687,-0.194784,-0.0156381,-0.0727111,3.44394,5
1777240187520,-0.0619116,1.14534,-0.30119,-0.112822,-0.0183705,-0.0557356,3.47577,5
1777240187534,-0.0610407,1.13376,-0.289171,-0.0448736,-0.0174814,-0.0339531,3.43233,5
1777240187548,-0.0631905,1.1224,-0.280181,0.00926992,-0.0168776,-0.0067,3.53664,5
1777240187561,-0.0609332,1.11289,-0.276133,0.04837,-0.0128694,0.0158644,3.44784,5
1777240187575,-0.0574195,1.10014,-0.272695,0.0786657,-0.000111189,0.0326458,3.38014,1
1777240187588,-0.0435718,1.08466,-0.267136,0.102128,0.0119185,0.0414722,3.39318,1
1777240187602,-0.0360334,1.07506,-0.264422,0.120425,0.0230208,0.0434321,3.33125,1
1777240187615,-0.0237277,1.06285,-0.262599,0.132763,0.0360438,0.0368895,3.43418,1
1777240187629,-0.0169874,1.05456,-0.258127,0.139078,0.0458014,0.0269631,3.47357,1
1777240187642,-0.0130218,1.0487,-0.255041,0.141557,0.0521857,0.0168869,3.36575,1
1777240187656,-0.00859388,1.04469,-0.250733,0.140387,0.0557498,0.00897741,3.49742,1
1777240187669,-0.00948128,1.04203,-0.246528,0.137817,0.0562879,0.00539518,3.37288,1
1777240187683,-0.00873034,1.0401,-0.242437,0.133833,0.0554642,0.0053409,3.4042,1
1777240187696,-0.00858299,1.03933,-0.238355,0.129251,0.053749,0.00774746,3.37907,1
1777240187710,-0.00563655,1.03877,-0.233243,0.124943,0.0521214,0.0103787,3.36896,1
1777240187723,-0.001349,1.03765,-0.229733,0.120696,0.0504909,0.0120017,3.3991,1
1777240187737,0.00305411,1.03534,-0.225994,0.116307,0.0490546,0.0116325,3.37005,1
1777240187750,0.00790866,1.03248,-0.223301,0.111641,0.0475191,0.00919447,3.49797,1
1777240187764,0.0111078,1.02988,-0.220307,0.106501,0.0456201,0.00570283,3.38018,1
1777240187777,0.0121965,1.02688,-0.218056,0.100707,0.0428642,0.00235995,3.4109,1
1777240187791,0.0118547,1.02579,-0.214424,0.0949378,0.0388498,0.000540522,3.41744,1
1777240187804,0.0111624,1.02511,-0.211942,0.0892743,0.0339945,0.00080137,3.49818,1
1777240187818,0.00979676,1.02362,-0.209996,0.0837871,0.0286279,0.00354819,3.41016,1
1777240187831,0.00937049,1.02309,-0.206652,0.078445,0.0233954,0.00790507,3.37707,1
1777240187845,0.0111045,1.02239,-0.203004,0.0740534,0.0185762,0.0120347,3.47305,1
1777240187859,0.0133985,1.02166,-0.200299,0.0707088,0.014113,0.0150163,3.49042,5
1777240187872,0.0155091,1.0196,-0.198239,0.0676632,0.0101442,0.0164734,3.4689,5
1777240187886,0.0181312,1.01876,-0.196034,0.0652038,0.00695473,0.0162002,3.37345,5
1777240187899,0.019319,1.01819,-0.193898,0.0632163,0.00451361,0.0145679,3.45016,5
1777240187913,0.0207825,1.01748,-0.19202,0.0614901,0.0024021,0.0118753,3.36131,5
1777240187926,0.0206439,1.01667,-0.191081,0.0597237,0.000897164,0.00953923,3.36455,5
1777240187940,0.0210744,1.0168,-0.189634,0.0582748,1.61581e-05,0.00721433,3.39381,5
1777240187953,0.0220287,1.01653,-0.188392,0.0570828,-0.000528545,0.00464304,3.48934,5
1777240187967,0.0225322,1.01637,-0.186657,0.0556236,-0.000969902,0.00142383,3.51564,5
1777240187981,0.0229117,1.01661,-0.184144,0.0547601,-0.000846989,-0.00278803,3.71894,5
1777240187995,0.0247351,1.01648,-0.182894,0.0540563,-0.000628204,-0.00790262,3.50235,5
1777240188008,0.0268535,1.01574,-0.181098,0.0537731,-0.000323209,-0.0150083,3.38114,5
1777240188022,0.0248542,1.01533,-0.181978,0.0541524,0.00015308,-0.0218524,3.36379,5
1777240188035,0.0220221,1.01651,-0.182109,0.0543005,0.00041425,-0.0262273,3.38784,5
1777240188049,0.0206499,1.01643,-0.182398,0.054389,-0.000392567,-0.0291836,3.36244,5
1777240188062,0.0184782,1.01604,-0.18304,0.0540315,-0.00111131,-0.0301371,3.37809,5
1777240188076,0.016757,1.01499,-0.182743,0.0538567,-0.00150285,-0.0294101,3.36066,5
1777240188089,0.0165018,1.01292,-0.182092,0.0534863,-0.00197091,-0.027739,3.38031,5
1777240188102,0.0160418,1.01292,-0.182642,0.0535005,-0.00216865,-0.0260931,3.34275,5
1777240188116,0.015991,1.01158,-0.183709,0.05321,-0.00239812,-0.0242484,3.34275,5
1777240188129,0.0157103,1.01163,-0.184003,0.0528715,-0.00246057,-0.022276,3.36346,5
1777240188143,0.0151577,1.01077,-0.183802,0.0524706,-0.00227973,-0.0202942,3.35716,5
1777240188156,0.0149922,1.01054,-0.183928,0.0523406,-0.00195489,-0.0188005,3.38712,5
1777240188170,0.0143293,1.01074,-0.183567,0.052372,-0.00165683,-0.0175019,3.34605,5
1777240188183,0.0143746,1.01151,-0.183376,0.0523974,-0.00122991,-0.0162461,3.5047,5
1777240188197,0.0137737,1.01231,-0.182841,0.0525198,-0.000749866,-0.0150865,3.48734,5
1777240188211,0.0130559,1.01346,-0.182075,0.0527896,-0.000155444,-0.0134652,3.51947,5
1777240188225,0.0131452,1.01285,-0.182188,0.0535023,0.000435609,-0.0116223,4.16777,5
1777240188240,0.00991547,1.02064,-0.179569,0.0568855,0.00120332,-0.00893224,5.35391,5
1777240188254,0.00886629,1.02671,-0.179055,0.0613249,0.00185089,-0.00569082,3.58273,5
1777240188268,0.0119295,1.03089,-0.177707,0.0677505,0.00200398,-0.00298233,3.56033,5
1777240188282,0.00954855,1.03457,-0.177394,0.0737557,0.00235402,0.00229751,3.52531,5
1777240188295,0.00795848,1.03978,-0.178016,0.0833719,0.00344659,0.0102571,3.58238,5
1777240188313,-0.000143124,1.05372,-0.178876,0.099912,0.00647322,0.0262782,3.50321,5
1777240188327,-0.00216187,1.07074,-0.17632,0.124692,0.00852081,0.0503113,3.73455,5
