timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,classe_prevista_raw,classe_prevista,delay_ms
1777578529160,0.072,0.473,-0.167,0.222,-0.861,0.609,117.894,6.606,0.506,1.078,4,4,3.267
1777578529173,-0.302,0.296,-0.005,-0.233,-1.207,0.344,117.054,7.818,0.423,1.276,4,4,3.254
1777578529188,-0.539,0.587,-0.004,-0.480,-1.355,0.241,116.225,8.900,0.797,1.457,4,4,3.290
1777578529201,-0.627,0.664,0.003,-0.570,-1.336,0.225,115.399,9.973,0.913,1.469,4,4,3.924
1777578529215,-0.726,0.662,0.031,-0.671,-1.197,0.120,114.526,11.145,0.982,1.377,4,4,3.278
1777578529229,-0.720,0.601,-0.050,-0.777,-1.007,0.035,113.909,12.357,0.939,1.273,4,4,3.270
1777578529242,-0.674,0.664,-0.084,-0.895,-0.803,-0.094,113.390,13.380,0.950,1.206,4,4,3.264
1777578529255,-0.551,0.697,-0.153,-0.993,-0.668,-0.177,113.046,14.137,0.901,1.210,4,4,3.278
1777578529269,-0.421,0.753,-0.196,-1.083,-0.601,-0.208,112.782,14.582,0.884,1.255,4,4,3.946
1777578529283,-0.305,0.801,-0.262,-1.192,-0.604,-0.175,112.638,14.748,0.896,1.347,4,4,3.284
1777578529296,-0.239,0.842,-0.334,-1.323,-0.646,-0.097,112.607,14.748,0.936,1.476,4,4,3.274
1777578529310,-0.193,0.869,-0.399,-1.498,-0.707,-0.052,112.672,14.643,0.975,1.657,4,4,3.272
1777578529323,-0.188,0.954,-0.480,-1.666,-0.771,-0.071,112.798,14.499,1.084,1.837,4,4,3.276
1777578529337,-0.199,1.062,-0.559,-1.780,-0.814,-0.104,112.952,14.340,1.217,1.960,5,5,3.843
1777578529353,-0.209,1.158,-0.645,-1.836,-0.842,-0.110,113.144,14.172,1.342,2.023,5,5,5.784
1777578529366,-0.199,1.259,-0.744,-1.815,-0.835,-0.083,113.376,13.973,1.476,2.000,5,5,3.246
1777578529380,-0.199,1.288,-0.829,-1.741,-0.805,-0.053,113.668,13.769,1.545,1.919,5,5,3.256
1777578529393,-0.158,1.266,-0.882,-1.652,-0.774,-0.054,114.016,13.522,1.551,1.825,5,5,3.253
1777578529406,-0.110,1.281,-0.950,-1.528,-0.746,-0.069,114.407,13.224,1.599,1.702,5,5,3.855
1777578529420,-0.031,1.249,-1.000,-1.357,-0.733,-0.057,114.852,12.847,1.600,1.543,5,5,3.327
1777578529434,0.049,1.177,-1.039,-1.170,-0.741,0.027,115.368,12.392,1.571,1.385,5,5,3.319
1777578529448,0.074,1.101,-1.052,-1.006,-0.760,0.201,115.939,11.919,1.525,1.277,5,5,3.262
1777578529462,0.101,1.042,-1.052,-0.802,-0.800,0.404,116.540,11.427,1.484,1.203,5,5,4.412
1777578529476,0.049,0.990,-1.032,-0.603,-0.837,0.529,117.152,11.011,1.431,1.160,5,5,3.936
1777578529490,-0.027,0.944,-1.030,-0.381,-0.857,0.559,117.786,10.702,1.397,1.092,5,5,3.284
1777578529503,-0.091,0.857,-1.009,-0.180,-0.827,0.497,118.467,10.492,1.327,0.981,5,5,3.259
1777578529516,-0.120,0.785,-1.008,-0.012,-0.751,0.357,119.202,10.332,1.283,0.831,5,5,3.275
1777578529530,-0.103,0.737,-0.989,0.127,-0.644,0.210,119.952,10.159,1.238,0.689,5,5,3.263
1777578529543,-0.044,0.753,-0.963,0.267,-0.532,0.099,120.638,9.907,1.223,0.603,5,5,3.931
1777578529557,0.017,0.789,-0.948,0.379,-0.478,0.387,121.248,9.574,1.234,0.722,5,5,3.271
1777578529570,-0.722,1.144,-0.649,1.527,0.149,0.999,121.196,10.172,1.500,1.830,5,5,3.261
1777578529584,0.095,1.236,-0.123,1.457,0.195,0.862,120.402,9.719,1.245,1.704,5,5,3.258
1777578529597,0.330,1.350,-0.096,1.683,0.037,0.334,119.582,8.990,1.393,1.716,5,5,3.265
1777578529611,0.004,1.158,-0.331,1.815,-0.028,0.102,119.157,8.703,1.204,1.818,1,1,3.965
1777578529625,-0.209,0.993,-0.484,1.754,0.179,0.081,119.058,8.766,1.124,1.765,1,1,3.291
1777578529638,0.329,-0.055,-1.328,1.061,0.095,-0.019,109.823,8.060,1.370,1.066,1,1,3.260
