timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,delay_ms,arquivo_id,arquivo_nome,Fase,tem_rotulo_real,tempo_s,d_ax,dd_ax,d_ay,dd_ay,d_az,dd_az,d_gx,dd_gx,d_gy,dd_gy,d_gz,dd_gz,d_roll,dd_roll,d_pitch_k,dd_pitch_k,d_acc_norm,dd_acc_norm,d_gyro_norm,dd_gyro_norm,jerk_acc,jerk_gyro,classe_prevista,classe_prevista_nome,confianca_prevista
1777415148300,-0.262,-0.441,0.754,112.511,-89.618,176.534,-39.25539444923776,12.91629207962603,0.9119435289534106,227.71553350836652,3.248,999,log_v5_3_runtime.csv,0,False,4.768,-0.05000000000000002,-0.2,0.08000000000000002,0.136,0.018000000000000016,0.05900000000000005,-7.3359999999999985,-1.144999999999996,-5.167999999999992,-35.30599999999998,-13.39700000000002,27.45799999999997,3.3065520937657524,0.6162507323734019,1.3991895490353699,0.7651421124181557,-0.014383087311068743,0.034481559715915266,-12.219646634104464,34.68688041399335,-0.014383087311068743,-12.219646634104464,5,Swing,1.0
1777415148314,-0.315,-0.377,0.79,112.412,-83.046,172.977,-35.54231098061907,14.77372020176753,0.9302978017817736,222.38286442304857,3.904,999,log_v5_3_runtime.csv,0,False,4.782,-0.05299999999999999,-0.002999999999999975,0.064,-0.016000000000000014,0.03600000000000003,0.018000000000000016,-0.09899999999998954,7.237000000000009,6.5719999999999885,11.73999999999998,-3.556999999999988,9.840000000000032,3.7130834686186915,0.4065313748529391,1.8574281221414992,0.45823857310612937,0.018354272828362994,0.03273736013943174,-5.332669085317946,6.886977548786518,0.018354272828362994,-5.332669085317946,5,Swing,1.0
1777415148328,-0.39,-0.352,0.917,96.557,-110.328,136.641,-31.613566488459472,16.632918442316495,1.0568315854477477,200.41528063997515,3.251,999,log_v5_3_runtime.csv,0,False,4.796,-0.07500000000000001,-0.02200000000000002,0.025000000000000022,-0.03899999999999998,0.127,0.09099999999999997,-15.855000000000004,-15.756000000000014,-27.281999999999996,-33.853999999999985,-36.33600000000001,-32.779000000000025,3.9287444921595984,0.21566102354090688,1.8591982405489649,0.0017701184074656595,0.12653378366597412,0.10817951083761113,-21.967583783073422,-16.634914697755477,0.12653378366597412,-21.967583783073422,5,Swing,1.0
1777415148341,-0.27,-0.334,0.839,83.748,-112.206,122.405,-28.93728753998185,16.636502187689,0.9425375324091874,185.97553055442535,3.242,999,log_v5_3_runtime.csv,0,False,4.809,0.12,0.195,0.01799999999999996,-0.007000000000000062,-0.07800000000000007,-0.20500000000000007,-12.808999999999997,3.0460000000000065,-1.8780000000000001,25.403999999999996,-14.23599999999999,22.100000000000023,2.6762789484776235,-1.252465543681975,0.003583745372505831,-1.855614495176459,-0.11429405303856033,-0.24082783670453445,-14.439750085549804,7.527833697523619,-0.11429405303856033,-14.439750085549804,5,Swing,1.0
1777415148355,-0.346,-0.164,0.812,82.107,-83.351,106.985,-24.20446396444297,18.266233966145606,0.8977505221385282,158.53939218692622,3.27,999,log_v5_3_runtime.csv,0,False,4.823,-0.07599999999999996,-0.19599999999999995,0.17,0.15200000000000005,-0.026999999999999913,0.051000000000000156,-1.6410000000000053,11.167999999999992,28.855000000000004,30.733000000000004,-15.420000000000002,-1.1840000000000117,4.73282357553888,2.056544627061257,1.6297317784566054,1.6261480330840996,-0.04478701027065912,0.0695070427679012,-27.436138367499126,-12.996388281949322,-0.04478701027065912,-27.436138367499126,5,Swing,1.0
1777415148368,-0.242,-0.212,0.826,71.382,-80.794,92.687,-21.554307396672918,17.611556551679886,0.88644458371632,142.1757374835805,3.244,999,log_v5_3_runtime.csv,0,False,4.836,0.10399999999999998,0.17999999999999994,-0.04799999999999999,-0.218,0.013999999999999901,0.040999999999999814,-10.724999999999994,-9.083999999999989,2.557000000000002,-26.298000000000002,-14.298000000000002,1.1219999999999999,2.6501565677700505,-2.08266700776883,-0.6546774144657199,-2.2844091929223254,-0.011305938422208284,0.03348107184845084,-16.36365470334573,11.072483664153395,-0.011305938422208284,-16.36365470334573,5,Swing,1.0
1777415148381,-0.26,-0.202,0.865,51.557,-60.87,60.473,-19.282343390311105,17.261256947812033,0.9255425435926757,100.10127310878718,3.882,999,log_v5_3_runtime.csv,0,False,4.849,-0.018000000000000016,-0.122,0.009999999999999981,0.05799999999999997,0.039000000000000035,0.025000000000000133,-19.825000000000003,-9.100000000000009,19.924,17.366999999999997,-32.214,-17.915999999999997,2.271964006361813,-0.37819256140823754,-0.3502996038678532,0.3043778105978667,0.03909795987635578,0.050403898298564065,-42.07446437479331,-25.710809671447578,0.03909795987635578,-42.07446437479331,5,Swing,1.0
1777415148395,-0.222,-0.242,0.898,43.618,-43.855,34.908,-18.14765290769737,16.22494951373297,0.9561652576830012,71.02365389783886,3.266,999,log_v5_3_runtime.csv,0,False,4.863,0.038000000000000006,0.05600000000000002,-0.03999999999999998,-0.04999999999999996,0.03300000000000003,-0.006000000000000005,-7.939,11.886000000000003,17.015,-2.908999999999999,-25.564999999999998,6.649000000000001,1.1346904826137347,-1.1372735237480782,-1.0363074340790632,-0.68600783021121,0.030622714090325465,-0.008475245786030317,-29.077619210948328,12.99684516384498,0.030622714090325465,-29.077619210948328,5,Swing,1.0
1777415148409,-0.246,-0.179,0.923,26.779,-33.275,5.412,-16.209995215191213,15.802868518654247,0.9718466957293214,43.053805987392096,3.247,999,log_v5_3_runtime.csv,0,False,4.877,-0.023999999999999994,-0.062,0.063,0.10299999999999998,0.025000000000000022,-0.008000000000000007,-16.839000000000002,-8.900000000000002,10.579999999999998,-6.435000000000002,-29.496000000000002,-3.9310000000000045,1.937657692506157,0.8029672098924223,-0.42208099507872276,0.6142264390003405,0.015681438046320162,-0.014941276044005303,-27.96984791044676,1.1077713005015681,0.015681438046320162,-27.96984791044676,5,Swing,1.0
1777415148422,-0.206,-0.251,0.895,25.992,-12.992,1.366,-16.063028587307354,14.909437836923136,0.9520829795768854,29.090240356518198,3.25,999,log_v5_3_runtime.csv,0,False,4.89,0.04000000000000001,0.064,-0.07200000000000001,-0.135,-0.028000000000000025,-0.05300000000000005,-0.786999999999999,16.052000000000003,20.282999999999998,9.703,-4.045999999999999,25.450000000000003,0.1469666278838595,-1.7906910646222975,-0.8934306817311111,-0.4713496866523883,-0.019763716152435995,-0.03544515419875616,-13.963565630873898,14.006282279572861,-0.019763716152435995,-13.963565630873898,5,Swing,1.0
