timestamp,ax,ay,az,gx,gy,gz,roll,pitch,delay_ms,classe_prevista
1777327339232,0.0053404,0.975684,-0.128155,-1.03902,0.0597521,0.19665,0,0,3.45152,4
1777327339246,0.000603846,1.01234,-0.141289,-1.1162,0.0980245,0.189421,0,0,3.50993,4
1777327339260,0.0049385,1.04462,-0.152851,-1.18682,0.136651,0.190991,0,0,3.50254,4
1777327339273,0.0163291,1.07593,-0.163874,-1.25127,0.172027,0.200236,0,0,3.40163,4
1777327339287,0.0277793,1.10509,-0.175005,-1.30999,0.203556,0.211175,0,0,3.51491,4
1777327339300,0.0388337,1.14064,-0.187647,-1.35856,0.229938,0.217113,0,0,3.42546,4
1777327339314,0.0491721,1.17443,-0.201388,-1.39396,0.251938,0.216782,0,0,3.53117,4
1777327339328,0.0626281,1.20178,-0.217919,-1.41701,0.269338,0.214514,0,0,3.41261,4
1777327339341,0.0842034,1.21872,-0.23785,-1.4305,0.279981,0.215091,0,0,3.86752,4
1777327339355,0.111539,1.23188,-0.262072,-1.43405,0.278239,0.224928,0,0,3.5267,5
1777327339369,0.138532,1.24626,-0.292043,-1.42457,0.263227,0.243654,0,0,3.48196,5
1777327339382,0.153248,1.2597,-0.329289,-1.39774,0.238858,0.260072,0,0,3.53511,5
1777327339397,0.146925,1.26396,-0.371101,-1.35332,0.214439,0.266084,0,0,3.50022,5
1777327339411,0.131316,1.26395,-0.413225,-1.29465,0.197687,0.257461,0,0,3.55367,5
1777327339425,0.121376,1.26644,-0.452424,-1.21898,0.188277,0.239281,0,0,3.48954,5
1777327339440,0.12188,1.2642,-0.477661,-1.1299,0.182392,0.223881,0,0,3.52204,5
1777327339454,0.117208,1.01086,-0.427464,-1.01086,0.187216,0.2035,0,0,3.49833,5
1777327339468,0.117398,0.994698,-0.367101,-0.867549,0.172647,0.136657,0,0,3.54596,5
1777327339481,0.101063,0.995831,-0.323667,-0.713249,0.150597,0.0754724,0,0,3.44565,5
1777327339495,0.0866157,0.996284,-0.288791,-0.558757,0.141773,0.0408677,0,0,3.46396,5
1777327339508,0.0816065,0.995301,-0.26154,-0.415958,0.129513,0.0205444,0,0,3.49248,5
1777327339522,0.0781794,0.993223,-0.24042,-0.286491,0.110417,0.00949664,0,0,3.41065,5
1777327339536,0.0690011,0.99615,-0.229742,-0.173797,0.0863683,0.00786351,0,0,3.51513,5
1777327339549,0.069595,0.997448,-0.223921,-0.0795453,0.0636383,0.0101371,0,0,3.4845,5
1777327339563,0.0627059,0.985937,-0.220016,-0.00758839,0.0480152,0.014407,0,0,3.52148,5
1777327339576,0.0600787,0.979413,-0.223642,0.0374714,0.0406761,0.016609,0,0,3.42068,1
1777327339590,0.0554488,0.970968,-0.227462,0.0644134,0.0392552,0.0174715,0,0,3.50418,1
1777327339604,0.0527631,0.966228,-0.225864,0.0816273,0.0427181,0.0198313,0,0,3.47757,1
1777327339617,0.0502417,0.968862,-0.22159,0.0950025,0.0477168,0.025009,0,0,3.47143,1
1777327339631,0.0495599,0.970787,-0.214953,0.105063,0.0520068,0.0305385,0,0,3.50544,1
1777327339644,0.0541612,0.97159,-0.210291,0.112764,0.0562746,0.0329147,0,0,3.50981,1
1777327339658,0.0575733,0.971828,-0.205863,0.118236,0.059498,0.0317793,0,0,3.50426,1
1777327339672,0.061643,0.972135,-0.202464,0.121687,0.0611276,0.0282882,0,0,3.42419,1
1777327339685,0.065594,0.974191,-0.197338,0.123764,0.061895,0.0228264,0,0,3.53354,1
1777327339699,0.0677896,0.975597,-0.192911,0.125843,0.0626237,0.0158854,0,0,3.42296,1
1777327339712,0.067219,0.97776,-0.18791,0.126582,0.0621425,0.011526,0,0,3.45917,1
1777327339726,0.0669954,0.980911,-0.183874,0.127283,0.0611103,0.00961633,0,0,3.48804,1
1777327339739,0.0654011,0.984392,-0.18086,0.127756,0.060714,0.0100618,0,0,3.3923,1
1777327339753,0.0660875,0.984474,-0.177685,0.127758,0.061813,0.0125675,0,0,3.49443,1
1777327339767,0.0667901,0.98822,-0.175237,0.127858,0.0634326,0.015896,0,0,3.40117,1
1777327339780,0.0679737,0.98973,-0.172035,0.12824,0.0657235,0.0183871,0,0,3.50167,1
1777327339794,0.069488,0.991881,-0.168972,0.127598,0.0663488,0.0197535,0,0,3.41004,1
1777327339807,0.070753,0.992884,-0.165643,0.12602,0.0656715,0.0209021,0,0,3.49946,1
1777327339821,0.0735768,0.994187,-0.162706,0.12441,0.0646169,0.02092,0,0,3.48518,1
1777327339835,0.0742975,0.994157,-0.160043,0.122544,0.063129,0.0208341,0,0,3.48713,1
1777327339848,0.0764705,0.994471,-0.158571,0.120346,0.0606285,0.0203591,0,0,3.592,1
1777327339862,0.0767961,0.996808,-0.15614,0.119312,0.0586407,0.0194741,0,0,3.41293,1
1777327339876,0.0779525,1.00015,-0.153832,0.117822,0.0571755,0.0175724,0,0,3.49394,1
1777327339889,0.0762778,1.00798,-0.153228,0.118672,0.0542038,0.0169678,0,0,3.41759,1
1777327339903,0.0778878,1.01396,-0.15363,0.122485,0.0510692,0.0170694,0,0,3.53254,1
1777327339916,0.0789692,1.02612,-0.154065,0.130001,0.0475195,0.0172466,0,0,3.43039,4
1777327339930,0.079456,1.03252,-0.151517,0.135589,0.0441989,0.0197347,0,0,3.46465,4
1777327339943,0.0796826,1.04804,-0.148674,0.143265,0.040555,0.0236589,0,0,3.4868,4
1777327339957,0.0766098,1.04317,-0.149989,0.150439,0.0380318,0.0321972,0,0,3.46293,4
1777327339971,0.0759553,1.04319,-0.150477,0.159145,0.0353462,0.0429071,0,0,3.503,4
1777327339984,0.0812261,1.04316,-0.152006,0.167564,0.0313082,0.0523911,0,0,3.41718,4
1777327339998,0.0837637,1.04382,-0.153641,0.178028,0.0267774,0.060127,0,0,3.51478,4
1777327340011,0.0890073,1.04892,-0.154225,0.189833,0.0215673,0.0663415,0,0,3.42254,4
1777327340025,0.0921081,1.04893,-0.155873,0.202491,0.0162727,0.0709185,0,0,3.50591,4
1777327340039,0.0950213,1.04819,-0.158003,0.215685,0.0105085,0.0740526,0,0,3.47789,4
1777327340053,0.0971137,1.04555,-0.160767,0.228871,0.00463956,0.075461,0,0,3.95602,4
1777327340066,0.0989929,1.04617,-0.163512,0.243176,-0.000960167,0.0761267,0,0,3.47793,4
1777327340080,0.100465,1.04056,-0.168364,0.256772,-0.00653268,0.0760485,0,0,3.40626,4
1777327340093,0.104772,1.03621,-0.171519,0.269452,-0.0120923,0.0749299,0,0,3.5047,1
1777327340107,0.104537,1.0348,-0.176236,0.281305,-0.0169676,0.0736129,0,0,3.41891,1
1777327340121,0.108903,1.03487,-0.180058,0.29409,-0.0220447,0.0703316,0,0,3.53613,1
