time,ax,ay,az,gx,gy,gz
1746729743.7476308,-11.24,-11.08,-13.42,-1.14,-1.2,0.59
1746729743.756022,-9.82,-4.7,-15.28,-1.14,-1.19,-0.18
1746729743.7642815,-7.51,-5.52,-14.45,-1.4,-0.69,-0.85
1746729743.7804544,-2.25,-7.77,-13.57,-1.77,-0.39,-0.97
1746729743.8057373,-0.03,-8.32,-13.61,-2.12,0.01,-0.65
1746729743.8057373,0.3,-7.8,-13.84,-2.39,0.03,-0.18
1746729743.8057373,-0.44,-6.68,-14.22,-2.58,0.11,0.19
1746729743.8214715,-1.62,-6.04,-14.26,-2.58,-0.0,0.43
1746729743.8297803,-2.27,-9.25,-13.52,-2.41,-0.25,0.69
1746729743.8381073,-0.84,-7.84,-11.72,-2.75,-0.18,0.93
1746729743.8464382,0.03,-10.09,-9.22,-2.8,-0.42,1.31
1746729743.8547482,2.14,-8.56,-8.44,-3.21,-0.11,1.1
1746729743.8710515,0.54,-9.49,-8.91,-3.65,0.15,1.01
1746729743.8792095,0.43,-8.32,-10.36,-3.64,0.13,1.11
1746729743.904292,0.19,-8.28,-10.77,-3.51,-0.11,1.27
1746729743.904292,0.08,-10.05,-9.34,-3.35,-0.32,1.4
1746729743.9123287,-1.57,-10.95,-9.34,-3.12,-0.4,1.54
1746729743.9205608,-0.45,-11.56,-8.54,-3.19,-0.17,1.47
1746729743.9288306,-1.11,-13.61,-7.46,-3.15,-0.2,1.82
1746729743.9371321,0.22,-14.23,-4.81,-3.08,-0.33,2.19
1746729743.9454544,-2.14,-16.09,-3.27,-3.33,0.15,2.31
1746729743.9616694,-1.52,-15.5,-2.6,-3.62,0.61,2.13
1746729743.9702663,-2.1,-13.98,-3.4,-3.8,1.11,1.91
1746729743.9780219,-3.52,-13.02,-3.83,-3.91,1.25,1.75
1746729744.0109384,-4.07,-12.71,-4.15,-3.91,1.42,1.57
1746729744.0109384,-3.59,-13.28,-4.04,-3.79,1.77,1.39
1746729744.0109384,-0.2,-13.0,-3.99,-3.58,1.93,1.2
1746729744.0190818,3.09,-14.7,-4.04,-3.41,1.95,1.4
1746729744.0288363,0.31,-12.84,-4.24,-3.22,2.13,1.48
1746729744.0355582,-1.71,-12.61,-4.26,-3.06,1.93,1.61
1746729744.0518541,-2.4,-13.02,-4.66,-2.78,1.57,1.95
1746729744.0609548,-1.47,-13.66,-4.81,-2.41,1.25,2.07
1746729744.068157,1.3,-19.58,-6.63,-2.16,1.15,1.91
1746729744.0767493,-0.58,-8.52,-3.78,-2.41,1.11,1.75
1746729744.1092787,1.04,-13.14,-4.68,-2.16,0.0,1.84
1746729744.1092787,2.18,-15.27,-0.78,-2.0,-0.46,1.98
1746729744.1092787,1.8,-13.74,1.93,-2.02,0.38,1.91
1746729744.117409,0.71,-8.7,-0.13,-2.24,1.42,1.54
1746729744.125821,0.02,-4.58,-3.2,-1.91,1.39,1.35
1746729744.1340327,-0.67,-2.88,-4.92,-1.16,0.78,1.39
1746729744.1502764,-0.17,-4.39,-3.38,-0.37,0.24,1.49
1746729744.1586044,-0.15,-6.51,0.21,-0.07,0.26,1.27
1746729744.166828,0.12,-7.18,1.19,-0.37,0.77,0.67
1746729744.175143,-0.34,-6.25,-0.83,-0.5,1.18,0.03
1746729744.1995916,-6.68,-7.82,0.82,0.78,2.3,-0.62
1746729744.2078366,-1.13,6.21,-7.76,-0.5,2.56,-1.38
1746729744.2078366,1.86,1.29,-7.82,1.82,0.17,-1.69
1746729744.2161245,1.49,-4.45,-5.12,3.12,-0.2,-2.3
1746729744.2244558,5.13,-2.8,-1.5,3.51,-0.94,-2.48
1746729744.2407131,2.94,-11.12,-6.16,1.73,0.32,-3.2
1746729744.2489965,5.65,-19.61,-10.52,2.6,1.03,-2.64
1746729744.257283,-0.63,-6.17,-3.18,-0.13,1.07,-1.25
1746729744.2655108,-4.68,-11.85,-20.63,2.0,-1.32,-0.46
1746729744.281826,4.7,-10.58,-17.52,3.09,-0.27,-0.65
1746729744.3068533,2.86,-12.01,-13.06,4.37,-1.69,0.43
1746729744.346496,9.12,10.97,-7.96,4.37,-3.69,2.14
1746729744.346496,6.59,-12.47,9.8,4.1,-2.72,2.22
1746729744.346496,-8.63,-19.61,9.8,3.85,0.05,2.54
1746729744.3535135,-0.86,-15.5,-2.37,1.13,2.47,-0.12
1746729744.3537753,-9.28,-7.2,-7.22,-0.76,2.69,-1.37
1746729744.3537753,-3.5,5.06,-8.5,-2.9,0.4,-1.26
1746729744.3617866,-5.83,-5.42,-20.14,-0.76,-0.99,-1.87
1746729744.3701313,-3.64,-8.79,-12.66,0.16,-1.26,-1.63
1746729744.378421,-0.94,-9.78,-12.19,0.51,-1.07,-0.99
1746729744.4038813,-0.95,-15.22,-11.45,1.67,-0.86,-0.41
1746729744.4038813,1.26,-8.27,-7.65,1.2,-0.81,0.11
1746729744.411399,-0.45,-10.99,-8.13,0.95,-0.5,0.04
1746729744.419744,-0.82,-11.26,-6.91,0.44,-0.09,-0.25
1746729744.4280822,-8.76,-15.18,-8.13,0.03,0.26,-0.23
1746729744.4363322,-0.47,-9.03,-10.39,-0.03,0.04,-0.58
1746729744.444631,-0.64,-8.84,-10.68,0.03,0.08,-0.62
1746729744.4608366,-1.29,-9.04,-10.83,0.2,-0.24,-0.36
1746729744.4690268,-1.14,-9.1,-9.98,0.39,-0.28,-0.22
1746729744.4778779,-1.23,-9.71,-9.27,0.49,-0.29,-0.24
1746729744.510043,-1.51,-10.24,-8.85,0.42,-0.14,-0.38
1746729744.510043,-0.58,-10.03,-8.79,0.36,-0.06,-0.47
1746729744.510043,-0.26,-9.97,-8.92,0.28,-0.05,-0.46
1746729744.5183332,-0.79,-9.7,-9.55,0.2,-0.08,-0.43
1746729744.5265913,-1.0,-9.68,-9.88,0.27,-0.1,-0.34
1746729744.5350633,-0.68,-9.48,-9.42,0.34,-0.18,-0.33
1746729744.5513008,-0.6,-9.86,-8.96,0.38,-0.19,-0.32
1746729744.5595818,-0.76,-10.04,-8.83,0.36,-0.13,-0.34
1746729744.5679476,-0.62,-9.96,-8.83,0.35,-0.1,-0.36
1746729744.5764618,-0.32,-9.54,-8.98,0.3,-0.04,-0.41
1746729744.6007845,-0.14,-9.58,-9.08,0.28,-0.16,-0.34
1746729744.6091087,-0.4,-9.19,-8.97,0.32,-0.11,-0.35
1746729744.6091087,0.02,-9.37,-9.13,0.38,-0.1,-0.39
1746729744.61733,-0.03,-9.71,-8.78,0.41,-0.1,-0.21
1746729744.6255896,-0.16,-9.61,-8.56,0.37,-0.09,-0.18
1746729744.6418626,-2.74,-11.62,-9.22,0.34,-0.09,0.05
1746729744.6501293,-0.87,-10.57,-8.94,0.24,-0.16,-0.12
1746729744.658489,0.58,-9.26,-8.91,0.25,-0.02,-0.16
1746729744.6667457,-0.3,-9.57,-8.97,0.19,-0.14,-0.03
1746729744.6750026,-0.1,-10.2,-8.38,0.27,-0.05,-0.1
1746729744.6996498,-0.76,-9.39,-8.53,0.18,-0.07,-0.09
1746729744.6996498,-0.73,-8.8,-8.68,0.11,-0.06,-0.05
1746729744.7079391,-1.06,-10.07,-8.51,0.12,0.03,-0.04
1746729744.716308,0.21,-9.31,-9.91,0.12,0.01,-0.12
1746729744.7245698,0.55,-9.85,-8.81,0.17,0.05,0.0
1746729744.7408397,-0.59,-10.08,-8.41,0.3,0.09,-0.05
1746729744.7507615,0.1,-9.6,-9.4,0.28,-0.02,-0.07
1746729744.7840617,-0.39,-9.29,-8.63,0.17,0.13,0.05
1746729744.7883286,-0.53,-9.92,-8.86,0.25,-0.0,-0.07
1746729744.7883286,-0.52,-9.3,-10.11,0.36,-0.02,-0.01
1746729744.8131163,-0.52,-9.67,-9.36,0.33,0.09,-0.03
1746729744.8131163,-0.5,-9.62,-8.89,0.44,-0.02,-0.05
1746729744.8131163,-1.6,-9.92,-9.55,0.37,-0.05,-0.04
1746729744.821118,-0.86,-10.39,-9.47,0.4,0.05,-0.13
1746729744.8293986,-0.6,-9.57,-9.54,0.63,-0.04,-0.13
1746729744.8377495,-0.23,-10.25,-9.43,0.8,-0.06,-0.12
1746729744.8460252,-0.05,-10.73,-9.72,0.9,-0.08,-0.12
1746729744.8542585,0.24,-10.88,-9.36,0.98,-0.18,-0.18
1746729744.8705542,0.33,-10.92,-9.74,1.14,-0.11,-0.18
1746729744.8788218,0.07,-10.86,-10.22,1.38,-0.18,-0.08
1746729744.9034858,-1.05,-10.94,-10.39,1.61,-0.23,-0.06
1746729744.9034858,-0.72,-10.28,-11.08,1.79,-0.41,-0.11
1746729744.911741,-0.39,-11.02,-11.17,2.03,-0.34,-0.21
1746729744.9201455,-0.75,-11.86,-11.11,2.29,-0.36,-0.22
1746729744.9284163,-1.08,-11.86,-11.18,2.51,-0.37,-0.28
1746729744.936838,-1.21,-12.4,-11.07,2.75,-0.34,-0.48
1746729744.9451783,-2.14,-12.32,-12.07,3.08,-0.44,-0.65
1746729744.9614618,-1.92,-11.1,-12.71,3.65,-0.46,-0.83
1746729744.969788,-0.85,-11.83,-11.71,4.3,-0.68,-0.8
1746729744.978193,-0.05,-11.99,-11.02,4.37,-0.78,-0.6
1746729745.0030348,0.1,-11.66,-7.71,4.37,-1.2,-0.15
1746729745.0030348,0.76,-13.6,-3.19,4.37,-1.41,-0.12
1746729745.0110443,1.76,-15.63,1.73,4.37,-1.24,-0.25
1746729745.019325,-0.67,-13.93,1.55,4.37,-0.31,-0.81
1746729745.0276003,-3.0,-12.16,-1.15,4.22,0.47,-1.54
1746729745.0358589,-3.17,-9.17,-3.49,4.13,0.33,-2.05
1746729745.044204,1.25,-14.11,-2.61,3.88,-0.4,-1.6
1746729745.0605488,3.7,-17.36,-3.81,2.64,-0.25,-1.26
1746729745.0688906,5.7,-16.96,-10.15,0.91,0.2,-1.12
1746729745.0772212,8.76,-9.69,-16.4,-0.44,-0.48,-0.6
1746729745.1017525,0.77,-1.0,-15.67,-0.23,-2.35,0.15
1746729745.1017525,-4.1,-7.35,-13.5,-0.57,-2.32,0.66
1746729745.1100268,-7.88,-5.59,-11.94,-0.72,-2.42,0.37
1746729745.118366,-7.99,-5.19,-11.07,-1.26,-1.61,-0.64
1746729745.1266868,-4.88,-6.22,-11.15,-1.66,-1.37,-1.2
1746729745.134972,-1.64,-7.38,-11.51,-2.03,-0.67,-1.22
1746729745.1513305,0.71,-7.83,-12.55,-2.19,-0.51,-0.75
1746729745.1596954,1.08,-8.56,-12.11,-2.3,-0.3,-0.09
1746729745.1679003,-0.5,-8.74,-11.19,-2.44,-0.08,0.36
1746729745.1762745,-3.11,-7.97,-11.84,-2.05,0.12,0.55
1746729745.2008715,-2.02,-8.04,-12.21,-2.77,0.4,0.68
1746729745.2008715,1.53,-4.64,-9.5,-3.16,0.11,0.76
1746729745.209136,-0.3,-9.34,-9.81,-3.33,0.56,0.77
1746729745.217459,0.45,-9.56,-9.13,-3.35,0.46,0.9
1746729745.2257833,1.21,-8.89,-9.23,-3.47,0.63,0.85
1746729745.2341604,0.37,-9.59,-9.43,-3.49,0.51,0.95
1746729745.250429,0.92,-9.47,-9.52,-3.42,0.29,1.06
1746729745.2589645,0.71,-10.83,-8.94,-3.34,0.45,1.09
1746729745.2667627,0.05,-11.74,-8.53,-3.2,0.23,1.21
1746729745.2751112,0.24,-12.45,-7.23,-3.2,0.18,1.31
1746729745.2997882,0.2,-13.61,-5.28,-3.26,0.26,1.42
1746729745.2997882,-0.24,-13.89,-4.34,-3.4,0.58,1.37
1746729745.3080676,-0.71,-13.35,-4.34,-3.48,0.73,1.34
1746729745.3164036,-1.12,-12.71,-4.48,-3.54,0.76,1.21
1746729745.32508,-1.22,-12.51,-5.04,-3.59,0.81,1.06
1746729745.3408437,-1.57,-12.19,-5.03,-3.57,0.75,0.86
1746729745.349325,-1.72,-12.28,-5.16,-3.47,0.91,0.75
1746729745.3578088,-2.31,-11.74,-5.79,-3.21,1.08,0.73
1746729745.3661973,-2.44,-11.36,-6.34,-2.89,1.01,0.8
1746729745.3746092,-2.15,-12.45,-6.18,-2.51,0.83,0.94
1746729745.3992617,-1.34,-13.99,-5.12,-2.19,0.91,1.14
1746729745.3992617,-0.86,-15.21,-3.98,-2.04,0.48,1.54
1746729745.4075193,0.03,-15.47,-3.4,-2.23,0.81,1.69
1746729745.4159656,-0.01,-15.11,-2.81,-2.59,0.84,1.75
1746729745.424397,-0.83,-14.72,-3.72,-2.68,0.79,1.78
1746729745.4407895,-0.55,-11.71,-5.49,-2.7,0.67,1.41
1746729745.4492917,0.07,-12.83,-4.83,-2.53,0.45,1.35
1746729745.4579296,1.63,-8.16,-7.86,-2.41,0.39,1.5
1746729745.4668055,1.92,-11.82,-9.76,-1.67,-0.06,1.86
1746729745.4906828,0.74,-9.3,-7.52,-0.87,0.04,2.1
1746729745.5320764,-2.36,-8.66,-4.39,-0.45,-0.71,2.25
1746729745.5320764,0.45,-8.83,-2.4,-1.22,-0.51,2.07
1746729745.5320764,-1.18,-12.89,0.94,-1.17,-0.2,1.65
1746729745.5320764,1.1,-12.31,0.65,-2.06,0.47,0.51
1746729745.5401006,1.07,-11.8,-1.65,-2.82,1.32,-0.31
1746729745.5403802,1.84,-5.6,-8.35,-2.87,1.44,-0.52
1746729745.5488045,1.29,-3.49,-10.62,-2.42,0.17,-0.07
1746729745.557227,0.46,-7.57,-11.88,-1.67,-0.24,0.49
1746729745.5656924,-1.03,-7.1,-9.08,-0.23,-0.5,0.83
1746729745.5741138,-1.97,-4.83,-5.59,0.44,-1.21,1.16
1746729745.5987444,0.39,-8.55,-2.49,-0.46,-0.46,0.87
1746729745.6070173,-1.38,-10.49,-3.28,-0.94,0.15,0.43
1746729745.6070173,-3.06,-19.61,-10.36,-0.93,1.01,-0.32
1746729745.6155188,-1.72,7.55,-7.03,-0.95,2.1,-0.98
1746729745.6319695,0.96,-1.56,-18.76,-0.67,1.26,-1.04
1746729745.6402807,-3.91,-4.31,-9.25,1.05,-0.23,-1.04
1746729745.6485376,-0.59,-3.79,-7.91,1.64,-0.42,-1.11
1746729745.6569679,-4.58,-6.66,-4.18,1.97,-0.45,-1.09
1746729745.6654313,1.37,-4.94,-0.02,3.13,-0.41,-1.15
1746729745.6821787,0.95,-12.35,-7.06,1.71,0.81,-1.62
1746729745.715771,-2.86,-17.57,-14.39,1.42,1.24,-1.68
1746729745.7240412,0.19,-2.37,-9.84,0.31,1.64,-1.18
1746729745.7240412,4.87,-9.67,-16.62,2.68,-1.26,-0.72
1746729745.7240412,4.99,-12.05,-14.97,3.46,-1.29,-0.19
1746729745.7240412,5.42,-15.81,-15.19,4.37,-1.59,-0.02
1746729745.7403293,2.45,-10.61,-8.33,4.37,-2.29,0.55
1746729745.748868,-3.93,-13.29,-2.04,4.34,-1.81,0.65
1746729745.7573755,-10.95,-19.11,6.25,4.37,-2.76,2.56
1746729745.7658246,-3.59,-18.49,1.89,3.34,-0.64,1.34
1746729745.7753477,0.99,-14.46,0.55,0.97,0.09,-0.99
1746729745.8164852,-4.65,-12.43,-3.36,-0.86,1.05,-1.68
1746729745.8164852,-0.91,-7.16,-11.12,-1.26,0.72,-1.99
1746729745.8164852,-1.12,-12.43,-12.29,-1.5,-0.05,-1.97
1746729745.8164852,-2.04,-8.55,-12.65,-0.45,-0.98,-1.76
1746729745.824886,-2.15,-10.63,-10.69,-0.14,-0.6,-1.02
1746729745.8413186,-1.47,-12.14,-9.72,0.19,-0.58,-0.61
1746729745.8496406,-0.16,-13.12,-8.34,0.49,-0.27,-0.31
1746729745.8582134,-0.13,-11.37,-8.68,0.34,0.06,-0.15
1746729745.8668463,-0.86,-9.95,-9.37,0.21,0.17,-0.25
1746729745.8755345,-0.94,-9.45,-10.09,0.15,0.11,-0.26
1746729745.925157,-0.96,-9.16,-10.26,0.29,0.05,-0.2
1746729745.925157,-1.17,-9.14,-10.14,0.41,-0.03,-0.16
1746729745.925157,-1.13,-9.45,-9.6,0.38,-0.14,-0.18
1746729745.9360332,-0.88,-10.06,-9.1,0.29,-0.09,-0.27
1746729745.9380894,-0.39,-10.28,-8.96,0.18,0.02,-0.34
1746729745.9416883,-0.22,-10.35,-9.09,0.13,0.12,-0.34
1746729745.951642,-0.24,-10.07,-9.58,0.15,0.19,-0.29
1746729745.9615328,-0.73,-9.59,-9.97,0.23,0.17,-0.22
1746729745.9695547,-0.84,-9.24,-10.18,0.3,0.06,-0.16
1746729745.9819815,-0.94,-9.63,-9.62,0.33,-0.01,-0.15
1746729746.0069823,-0.57,-9.75,-9.22,0.3,-0.02,-0.16
1746729746.0151994,-0.4,-10.09,-8.85,0.24,-0.02,-0.17
1746729746.0151994,-0.62,-10.24,-8.94,0.17,0.03,-0.19
1746729746.0151994,-0.4,-9.91,-9.53,0.12,0.11,-0.21
1746729746.0315247,-0.49,-9.64,-9.31,0.14,0.14,-0.19
1746729746.0398183,-0.57,-9.66,-9.63,0.11,-0.01,-0.17
1746729746.048105,-0.54,-9.69,-9.63,0.14,-0.01,-0.15
1746729746.0565665,-0.58,-9.85,-9.11,0.17,0.0,-0.14
1746729746.06501,-0.68,-10.1,-9.03,0.1,-0.03,-0.14
1746729746.081458,-0.45,-9.88,-9.5,0.02,-0.01,-0.17
1746729746.1291356,-0.33,-9.57,-9.79,-0.02,0.06,-0.18
1746729746.1708374,-0.2,-9.61,-9.91,-0.04,0.01,-0.16
1746729746.1789098,-0.23,-9.91,-9.87,-0.0,-0.04,-0.14
1746729746.1871626,-0.1,-9.77,-9.79,0.03,-0.08,-0.11
1746729746.195744,-0.01,-9.69,-9.6,0.02,0.03,-0.14
1746729746.203903,-0.15,-9.9,-9.2,0.05,0.03,-0.13
1746729746.211419,-0.06,-9.89,-9.06,0.03,0.08,-0.15
1746729746.211419,-0.08,-10.19,-9.34,0.03,0.06,-0.09
1746729746.219624,-0.4,-9.51,-9.75,-0.01,0.05,-0.07
1746729746.219845,-0.31,-9.17,-9.5,0.04,0.07,-0.09
1746729746.2448251,-0.38,-9.59,-8.83,0.06,0.17,-0.1
1746729746.2448251,-0.11,-9.5,-8.62,0.09,0.22,-0.07
1746729746.2448251,0.17,-9.28,-8.38,0.17,0.38,-0.08
1746729746.2448251,-0.15,-9.87,-8.58,0.21,0.3,-0.05
1746729746.2448251,-0.7,-10.38,-8.23,0.15,0.12,0.01
1746729746.2531037,-0.06,-9.99,-9.17,0.03,0.01,-0.03
1746729746.2531037,-0.17,-9.87,-9.19,-0.0,-0.0,0.0
1746729746.2612429,-1.13,-9.66,-8.14,0.02,0.1,-0.0
1746729746.2695713,0.12,-9.9,-9.38,0.1,0.04,0.01
1746729746.2779756,-0.53,-9.82,-9.41,0.12,0.04,0.03
1746729746.3027594,-0.93,-9.52,-8.4,0.03,0.15,0.0
1746729746.3027594,0.42,-9.96,-10.19,-0.03,-0.06,0.01
1746729746.3108954,0.7,-9.93,-9.68,0.02,0.04,0.02
1746729746.3193536,-0.53,-9.58,-9.21,0.03,0.08,0.04
1746729746.3276854,-0.15,-10.18,-9.07,0.05,0.01,0.03
1746729746.336243,-0.42,-9.67,-9.23,0.02,0.04,0.01
1746729746.3444552,-0.4,-9.52,-9.61,0.02,0.02,0.0
1746729746.361017,-0.33,-9.62,-9.47,-0.0,0.01,-0.02
1746729746.3694477,-0.5,-9.77,-9.23,0.0,0.02,-0.04
1746729746.3779092,-0.54,-9.75,-9.31,-0.0,0.04,-0.07
1746729746.418796,-0.39,-9.68,-9.3,-0.01,0.04,-0.08
1746729746.427022,-0.61,-9.53,-10.01,0.05,-0.04,-0.03
1746729746.427022,-0.17,-9.75,-9.73,0.02,-0.03,-0.03
1746729746.427022,-0.22,-9.89,-9.32,0.02,-0.0,-0.01
1746729746.427022,-0.31,-9.99,-9.1,0.02,0.01,-0.04
1746729746.4354625,-0.25,-9.95,-9.19,-0.01,0.03,-0.06
1746729746.4516923,-0.27,-9.79,-9.35,-0.03,0.05,-0.07
1746729746.460006,-0.29,-9.77,-9.46,-0.02,0.04,-0.05
1746729746.4684703,-0.33,-9.76,-9.41,-0.01,0.02,-0.03
1746729746.4767275,-0.6,-9.91,-9.31,-0.04,0.0,0.03
1746729746.5096862,-0.16,-9.78,-9.49,-0.0,0.0,-0.03
1746729746.5096862,-0.26,-9.95,-9.1,-0.02,0.01,-0.03
1746729746.5096862,-0.4,-9.84,-9.22,-0.05,0.05,-0.07
1746729746.5181649,-0.22,-9.83,-9.36,-0.07,0.06,-0.08
1746729746.5264306,-0.38,-9.69,-9.49,-0.06,0.04,-0.06
1746729746.5349143,-0.34,-9.78,-9.45,-0.05,0.02,-0.04
1746729746.5514143,-0.37,-9.43,-9.33,-0.0,0.03,-0.02
1746729746.559578,-0.44,-9.94,-9.33,0.04,0.0,-0.04
1746729746.5680926,-0.31,-9.87,-9.39,0.03,0.0,-0.04
1746729746.5765488,-0.44,-9.82,-9.4,0.01,-0.01,-0.01
1746729746.6265523,-0.21,-9.76,-9.57,0.05,-0.01,-0.02
1746729746.6265523,-0.29,-9.79,-9.32,0.04,0.0,-0.03
1746729746.6265523,-0.34,-9.9,-9.29,0.02,0.0,-0.04
1746729746.6265523,-0.31,-9.77,-9.47,0.02,0.01,-0.04
1746729746.6265523,-0.33,-9.74,-9.5,0.03,0.0,-0.04
1746729746.6348171,-0.33,-9.8,-9.45,0.04,0.0,-0.04
1746729746.6510644,-0.38,-9.8,-9.39,0.04,0.0,-0.04
1746729746.6593924,0.23,-9.41,-8.96,0.04,-0.03,-0.03
1746729746.6676385,-0.35,-9.98,-9.21,0.08,-0.07,-0.0
1746729746.6759267,-0.36,-9.93,-9.12,0.07,-0.01,-0.01
1746729746.7004728,-0.31,-9.93,-9.33,0.03,0.0,-0.03
1746729746.7004728,-0.35,-9.87,-9.38,0.02,0.02,-0.03
1746729746.7087498,-0.36,-9.73,-9.51,0.03,0.01,-0.03
1746729746.717233,-0.28,-9.8,-9.51,0.04,-0.0,-0.01
1746729746.7254732,-0.32,-9.91,-9.34,0.04,-0.0,-0.01
1746729746.7338908,-0.33,-9.88,-9.28,0.02,0.01,-0.02
1746729746.7500987,-0.34,-9.74,-9.46,0.02,0.01,-0.02
1746729746.7584786,-0.33,-9.78,-9.44,0.02,0.01,-0.02
1746729746.76652,-0.31,-9.77,-9.33,0.02,0.0,-0.02
1746729746.775034,-0.34,-9.78,-9.37,0.02,0.0,-0.03
1746729746.8245816,-0.36,-9.86,-9.36,0.02,0.01,-0.03
1746729746.832848,-0.26,-9.83,-9.44,0.02,0.01,-0.02
1746729746.832848,-0.33,-9.81,-9.4,0.02,-0.0,-0.02
1746729746.832848,-0.31,-9.82,-9.41,0.03,-0.0,-0.02
1746729746.832848,-0.39,-9.84,-9.25,0.02,0.0,-0.03
1746729746.840946,-0.31,-9.83,-9.36,0.02,0.01,-0.03
1746729746.849157,-0.34,-9.85,-9.37,0.02,0.01,-0.03
1746729746.8571634,-0.36,-9.86,-9.31,0.03,0.01,-0.03
1746729746.8651707,-0.3,-9.77,-9.37,0.02,0.0,-0.03
1746729746.8811593,-0.46,-9.82,-9.38,0.0,0.01,-0.04
1746729746.897202,-0.34,-9.84,-9.41,-0.0,0.01,-0.05
1746729746.9051583,-0.42,-9.78,-9.48,0.0,0.02,-0.06
1746729746.9051583,-0.3,-9.78,-9.44,0.0,0.01,-0.05
1746729746.9212296,-0.37,-9.76,-9.56,0.01,0.01,-0.04
1746729746.9451833,-0.35,-9.75,-9.59,0.03,0.0,-0.04
1746729746.961181,-0.33,-9.89,-9.47,0.03,-0.0,-0.03
1746729746.969166,-0.38,-9.93,-9.47,0.03,0.0,-0.03
1746729746.969166,-0.34,-9.82,-9.37,0.02,0.01,-0.03
1746729746.969166,-0.29,-9.85,-9.44,0.02,0.0,-0.02
1746729746.9772635,-0.41,-9.81,-9.44,0.01,-0.01,-0.01
1746729747.0015523,-0.61,-9.99,-9.37,0.06,-0.0,0.03
1746729747.0015523,-0.18,-9.78,-9.35,0.05,0.0,-0.02
1746729747.009518,-0.26,-9.91,-9.27,0.03,0.0,-0.02
1746729747.0179899,-0.3,-9.84,-9.28,0.02,0.02,-0.04
1746729747.026012,-0.38,-9.79,-9.53,0.01,0.01,-0.04
1746729747.0344546,-0.23,-9.79,-9.45,0.02,0.01,-0.03
1746729747.0509229,-0.36,-9.74,-9.57,0.03,-0.01,-0.02
1746729747.0589268,-0.31,-9.8,-9.27,0.03,-0.01,-0.02
1746729747.0674036,-0.27,-9.9,-9.36,0.03,-0.0,-0.03
1746729747.0754538,-0.22,-9.79,-9.34,0.02,0.0,-0.03
1746729747.0996788,-0.27,-9.89,-9.41,0.02,-0.01,-0.03
1746729747.0996788,-0.35,-9.85,-9.41,0.02,-0.0,-0.03
1746729747.1076815,-0.29,-9.83,-9.41,0.01,-0.02,-0.03
1746729747.115654,-0.35,-9.81,-9.51,0.02,-0.01,-0.02
1746729747.1316812,-0.32,-9.9,-9.41,0.01,0.0,-0.03
1746729747.1396472,-0.31,-9.86,-9.53,0.01,-0.01,-0.02
1746729747.147692,-0.26,-9.79,-9.41,0.02,-0.02,-0.01
1746729747.1556823,-0.33,-9.75,-9.38,0.03,-0.02,-0.01
1746729747.1716492,-0.34,-9.83,-9.44,0.02,-0.01,-0.01
1746729747.179648,-0.35,-9.87,-9.36,0.01,-0.01,-0.02
1746729747.2036798,-0.41,-9.79,-9.37,0.01,-0.0,-0.02
1746729747.2036798,-0.36,-9.81,-9.47,0.01,0.0,-0.02
1746729747.2116458,-0.35,-9.75,-9.46,0.01,0.01,-0.03
1746729747.219685,-0.32,-9.81,-9.47,0.02,0.01,-0.03
1746729747.2280724,-0.29,-9.87,-9.52,0.02,0.0,-0.03
1746729747.2363276,-0.35,-9.69,-9.42,0.03,-0.01,-0.02
1746729747.2445793,-0.36,-9.79,-9.37,0.02,-0.01,-0.01
1746729747.2608495,-0.25,-9.8,-9.36,0.02,-0.01,0.01
1746729747.2692719,-0.4,-9.71,-9.48,0.04,-0.0,-0.01
1746729747.2778292,-0.34,-9.87,-9.4,0.04,-0.0,-0.01
1746729747.3190231,-0.39,-9.81,-9.41,0.03,0.01,-0.02
1746729747.3273456,-0.35,-9.75,-9.53,0.03,0.01,-0.02
1746729747.3273456,-0.34,-9.78,-9.45,0.03,0.0,-0.02
1746729747.3273456,-0.4,-9.84,-9.47,0.04,-0.0,-0.02
1746729747.3273456,-0.35,-9.84,-9.43,0.04,0.0,-0.02
1746729747.3358078,-0.34,-9.85,-9.44,0.03,0.0,-0.03
1746729747.3440342,-0.36,-9.75,-9.46,0.03,0.01,-0.03
1746729747.360808,-0.32,-9.77,-9.41,0.03,0.01,-0.03
1746729747.369154,-0.35,-9.83,-9.34,0.04,0.0,-0.03
1746729747.3775349,-0.32,-9.83,-9.44,0.03,0.0,-0.03
1746729747.4243324,-0.39,-9.82,-9.4,0.03,0.01,-0.03
1746729747.4253714,-0.34,-9.89,-9.4,0.04,0.01,-0.03
1746729747.426458,-0.39,-9.79,-9.38,0.03,0.01,-0.03
1746729747.427878,-0.32,-9.84,-9.37,0.03,0.01,-0.02
1746729747.4314907,-0.37,-9.89,-9.4,0.03,0.01,-0.02
1746729747.4409487,-0.34,-9.77,-9.41,0.03,0.01,-0.02
1746729747.4509032,-0.36,-9.83,-9.4,0.03,0.01,-0.03
1746729747.4588826,-0.33,-9.84,-9.43,0.03,0.01,-0.03
1746729747.4668841,-0.38,-9.79,-9.45,0.03,0.01,-0.03
1746729747.4748843,-0.28,-9.79,-9.49,0.04,0.01,-0.03
1746729747.4995277,-0.34,-9.83,-9.39,0.03,0.01,-0.03
1746729747.4995277,-0.3,-9.83,-9.4,0.03,0.01,-0.03
1746729747.5079246,-0.4,-9.89,-9.47,0.03,0.01,-0.03
