t,mode,S,prom
24.052,2.0,5.0,0.10164955295622348
24.062,2.0,5.0,0.10872374773025512
24.073,2.0,5.0,0.11552368327975274
24.083,2.0,5.0,0.11956171318888664
24.093,2.0,5.0,0.1188837356865406
24.103,2.0,5.0,0.11438078805804253
24.113,2.0,5.0,0.10843878760933875
24.123,2.0,5.0,0.102496787160635
24.133,2.0,5.0,0.09699405431747436
24.143,2.0,5.0,0.09217045307159424
24.153,2.0,5.0,0.08829912394285201
24.163,2.0,5.0,0.08588126599788666
24.173,2.0,5.0,0.0834634080529213
24.183,2.0,5.0,0.08186319395899774
24.193,2.0,5.0,0.08044316470623017
24.203,2.0,5.0,0.07834912762045859
24.213,2.0,5.0,0.07499144934117793
24.223,2.0,5.0,0.07163377106189728
24.233,2.0,5.0,0.06833492554724216
24.243,2.0,5.0,0.0655699085444212
24.253,2.0,5.0,0.06186714582145214
24.263,2.0,5.0,0.05676986537873745
24.273,2.0,5.0,0.05167258493602276
24.283,2.0,5.0,0.04633861109614372
24.293,2.0,5.0,0.04235928952693938
24.303,2.0,5.0,0.041673906892538075
24.313,2.0,5.0,0.04466074742376804
24.323,2.0,5.0,0.047647587954998016
24.333,2.0,5.0,0.05133539028465748
24.343,2.0,5.0,0.053478463739156726
24.353,2.0,5.0,0.0543891653418541
24.363,2.0,5.0,0.055290911346673965
24.373,2.0,5.0,0.05557059794664383
24.383,2.0,5.0,0.055676428973674766
24.393,2.0,5.0,0.0551555659621954
24.403,2.0,5.0,0.0525106355547905
24.413,2.0,5.0,0.04711784031242132
24.423,2.0,5.0,0.041725045070052154
24.433,2.0,5.0,0.03460696709807962
24.443,2.0,5.0,0.02684680388774723
24.453,2.0,5.0,0.01886760254856199
24.463,2.0,5.0,0.01010571790393442
24.473,2.0,5.0,0.001965892664156854
24.483,2.0,5.0,-0.006366546102799475
24.493,2.0,5.0,-0.0145148258889094
24.503,2.0,5.0,-0.02157804446760565
24.513,2.0,5.0,-0.02716076134238392
24.523,2.0,5.0,-0.032222317554987966
24.533,2.0,5.0,-0.03503777850419283
24.543,2.0,5.0,-0.03567953947931528
24.553,2.0,5.0,-0.03497413191944361
24.563,2.0,5.0,-0.0334860410541296
24.573,2.0,5.0,-0.033129255101084706
24.583,2.0,5.0,-0.03332970514893532
24.593,2.0,5.0,-0.032881471887230874
24.603,2.0,5.0,-0.03178664371371269
24.613,2.0,5.0,-0.03069181554019451
24.623,2.0,5.0,-0.030011381767690182
24.633,2.0,5.0,-0.03011743761599064
24.643,2.0,5.0,-0.030478032119572163
24.653,2.0,5.0,-0.030399386398494245
24.663,2.0,5.0,-0.030320740677416323
24.673,2.0,5.0,-0.029528543911874296
24.683,2.0,5.0,-0.028468619845807557
24.693,2.0,5.0,-0.02806234043091536
24.703,2.0,5.0,-0.02846411634236574
24.713,2.0,5.0,-0.028835106827318668
24.723,2.0,5.0,-0.029312863573431967
24.733,2.0,5.0,-0.029570853337645527
24.743,2.0,5.0,-0.030276099219918248
24.753,2.0,5.0,-0.03152320180088282
24.763,2.0,5.0,-0.032325429469347
24.773,2.0,5.0,-0.03270990327000618
24.783,2.0,5.0,-0.03189215380698442
24.793,2.0,5.0,-0.031098238192498684
24.803,2.0,5.0,-0.03130355272442102
24.813,2.0,5.0,-0.032711267657577994
24.823,2.0,5.0,-0.03411898259073496
24.833,2.0,5.0,-0.03597159441560507
24.843,2.0,5.0,-0.037106058187782766
24.853,2.0,5.0,-0.036782415397465226
24.863,3.0,5.0,-0.03516055205836892
24.873,3.0,5.0,-0.03353868871927261
24.883,3.0,5.0,-0.030979606159962716
24.893,3.0,5.0,-0.02734767247457057
24.903,3.0,5.0,-0.02242358943913132
24.913,3.0,5.0,-0.016697924607433377
24.923,3.0,5.0,-0.010972259775735438
24.933,3.0,5.0,-0.0059470795327797536
24.943,3.0,5.0,-0.0025718535529449583
24.953,3.0,5.0,-0.0007509206654503942
24.963,3.0,5.0,-0.00028243439737707376
24.973,3.0,5.0,0.0001860518706962466
24.983,3.0,5.0,-0.00033818858209997413
24.993,3.0,5.0,-0.0013568378693889827
25.003,3.0,5.0,-0.0026303225720766934
25.013,3.0,5.0,-0.004055333050200716
25.023,3.0,5.0,-0.0054803435283247385
25.033,3.0,5.0,-0.006147861859062687
25.043,3.0,5.0,-0.005341214971849695
25.053,3.0,5.0,-0.0035264704434666786
25.063,3.0,5.0,-0.0010245131386909631
25.073,3.0,5.0,0.0014774441660847517
25.083,3.0,5.0,0.0041142686444800335
25.093,3.0,5.0,0.006846741924528032
25.103,3.0,5.0,0.010041848057880998
25.113,3.0,5.0,0.013758513145148754
25.123,3.0,5.0,0.01599788456223905
25.133,3.0,5.0,0.015533313620835544
25.143,3.0,5.0,0.011447766330093144
25.153,3.0,5.0,0.0024590896442532534
25.163,3.0,5.0,-0.007607448659837245
25.173,3.0,5.0,-0.022326241247355934
25.183,3.0,5.0,-0.041369814611971374
25.193,3.0,5.0,-0.0633456127718091
25.203,3.0,5.0,-0.08461825605481862
25.213,3.0,5.0,-0.09692023936659096
25.223,3.0,5.0,-0.10774492900818586
25.233,3.0,5.0,-0.10389719400554896
25.243,3.0,5.0,-0.09114992525428531
25.253,3.0,5.0,-0.0730627914890647
25.263,3.0,5.0,-0.055526105128228656
25.273,3.0,5.0,-0.034065707586705685
25.283,3.0,5.0,-0.008882739208638668
25.293,3.0,5.0,0.01965772602707148
25.303,3.0,5.0,0.04358274061232805
25.313,3.0,5.0,0.04884883519262075
25.323,3.0,5.0,0.054114929772913455
25.333,3.0,5.0,0.03959147110581398
25.343,3.0,5.0,0.015271588414907456
25.353,3.0,5.0,-0.013661224395036696
25.363,3.0,5.0,-0.04717161431908608
25.373,3.0,5.0,-0.07995346114039421
25.383,3.0,5.0,-0.12009237483143806
25.393,3.0,5.0,-0.1711615152657032
25.403,3.0,5.0,-0.2323511838912964
25.415,3.0,5.0,-0.29761041142046446
25.425,3.0,5.0,-0.36286963894963264
25.436,3.0,5.0,-0.43061706274747846
25.446,3.0,5.0,-0.504147307574749
25.456,3.0,5.0,-0.5889295786619185
25.466,3.0,5.0,-0.6835112243890762
25.476,3.0,5.0,-0.7780928701162337
25.486,3.0,5.0,-0.8687077254056931
25.496,3.0,5.0,-0.9313379347324371
25.506,3.0,5.0,-0.9444314837455747
25.516,3.0,5.0,-0.9168661981821059
25.526,3.0,5.0,-0.8893009126186371
25.536,3.0,5.0,-0.8407002210617066
25.546,3.0,5.0,-0.7704331979155541
25.556,3.0,5.0,-0.6786917805671692
25.566,3.0,5.0,-0.5792074114084244
25.576,3.0,5.0,-0.47972304224967954
25.586,3.0,5.0,-0.37823000699281695
25.596,3.0,5.0,-0.2816807612776756
25.606,3.0,5.0,-0.21016341876238584
25.616,3.0,5.0,-0.1635092319920659
